empresa,subcta,linea_producto,clv_sub,tarifa,portes,agencia_transporte,tipo_iva,tipo_iva_alt,albaran_valorado,albaran_factura,pedido_albaran,intervalo_factura,copias_albaran,copias_factura,descuento_p_pago,descripcion_dto_2,descuento_2,descripcion_dto_3,descuento_3,cl_circ_oferta,cargo_financiero,cargo_fin_dias,descripcion_car_2,cargo_2,irpf,aplic_irpf,vendedor_1,vendedor_2,vendedor_3,facturar_envase,empresa_id,subcta_id,name
19,4301242,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301242,19_4301242
1,4301359,1,,,1,99,1,1,1,0,1,2,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301359,1_4301359
1,4000504,1,,,0,16,1,1,1,1,0,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000504,1_4000504
1,4301455,1,,,0,99,1,1,1,1,0,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301455,1_4301455
19,4301365,1,,,1,98,1,1,1,1,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301365,19_4301365
1,4300276,1,,,0,50,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4300276,1_4300276
1,4301383,1,,,1,98,1,1,1,1,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301383,1_4301383
1,4000057,1,,,0,,1,3,1,1,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000057,1_4000057
1,4301305,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301305,1_4301305
1,4000280,1,,,1,99,1,3,1,1,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000280,1_4000280
1,4000506,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000506,1_4000506
1,4000494,1,,,1,99,5,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000494,1_4000494
1,4000392,1,,,1,99,1,3,1,0,1,4,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000392,1_4000392
1,4000604,1,,,1,99,1,3,0,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000604,1_4000604
1,4301417,1,,,1,98,1,1,1,1,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301417,1_4301417
19,4301302,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301302,19_4301302
19,4301446,1,,,0,98,1,1,1,1,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301446,19_4301446
19,4301154,1,,,1,1,1,1,1,0,1,1,3,1,3.00,,,,,,,,,,0.00,1,,,,N,19,19_4301154,19_4301154
1,4000512,1,,,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000512,1_4000512
1,4000164,1,,,0,70,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000164,1_4000164
1,4301308,1,,,0,99,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301308,1_4301308
1,4000530,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000530,1_4000530
1,4301703,1,,7,0,,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,,,,,1,1_4301703,1_4301703
1,4000069,1,,,1,70,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000069,1_4000069
19,4301363,1,,,,98,1,1,1,1,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301363,19_4301363
1,4100264,1,,1,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,21.00,1,,,,,1,1_4100264,1_4100264
19,4301318,1,,,0,,1,1,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301318,19_4301318
1,4301365,1,,,1,98,1,1,1,1,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301365,1_4301365
1,4301273,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301273,1_4301273
1,4301304,1,,,0,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301304,1_4301304
1,4000547,1,,,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000547,1_4000547
1,4000509,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000509,1_4000509
1,4000515,1,,,0,99,1,1,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000515,1_4000515
1,4000510,1,,,0,99,1,1,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000510,1_4000510
1,4301678,1,,1,0,99,1,3,1,0,1,1,1,4,1.50,,,,,,,,,,0.00,1,4100001,,,,1,1_4301678,1_4301678
19,4300790,1,,,0,98,1,1,1,1,1,1,3,1,3.00,,,,,,,,,,0.00,1,,,,N,19,19_4300790,19_4300790
19,4301404,1,,,0,99,1,1,1,1,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,19,19_4301404,19_4301404
1,4000629,1,,1,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000629,1_4000629
1,4300040,1,,,1,1,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4300040,1_4300040
1,4301244,1,,7,0,99,1,1,1,0,1,1,3,2,,,,,,,,,,,0.00,1,,,,N,1,1_4301244,1_4301244
1,4301372,1,,,0,50,1,1,1,0,1,4,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301372,1_4301372
19,4301253,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301253,19_4301253
1,4300713,1,,,,32,1,3,1,0,1,1,3,4,,,,,,,3.00,,,,0.00,1,,,,N,1,1_4300713,1_4300713
19,4300059,1,,,,1,1,1,1,0,1,4,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4300059,19_4300059
1,4000556,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000556,1_4000556
1,4000513,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000513,1_4000513
1,4000514,1,,,1,98,1,1,1,0,1,4,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000514,1_4000514
1,4000066,1,,,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000066,1_4000066
1,4300596,1,,7,0,99,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300596,1_4300596
1,43010000,1,,,0,,1,1,1,1,0,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_43010000,1_43010000
1,4000583,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000583,1_4000583
19,4300904,1,,,,1,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4300904,19_4300904
1,4300763,1,,,0,35,1,1,1,0,1,1,3,4,3.00,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300763,1_4300763
1,4301468,1,,,0,8,1,1,1,1,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301468,1_4301468
1,4301376,1,,,0,8,1,1,0,0,1,2,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301376,1_4301376
1,4301315,1,,,0,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301315,1_4301315
1,4000517,1,,,0,98,1,1,1,1,1,1,1,1,2.00,,,,,,,,,,0.00,1,,,,N,1,1_4000517,1_4000517
1,4000523,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000523,1_4000523
19,4301314,1,,,0,8,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301314,19_4301314
1,4301185,1,,,0,99,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,0,,,,N,1,1_4301185,1_4301185
1,4000505,1,,,0,,1,1,1,1,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000505,1_4000505
1,4301424,1,,,0,99,1,1,0,0,1,4,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301424,1_4301424
1,4000614,1,,,1,99,1,3,0,0,1,1,1,1,,,,,,,,,,,1.00,1,,,,N,1,1_4000614,1_4000614
1,4000519,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000519,1_4000519
1,4000520,1,,,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000520,1_4000520
1,4301241,1,,,0,99,1,1,1,0,1,1,3,4,1.50,,,,,,,,,,0.00,1,,,,N,1,1_4301241,1_4301241
19,4301391,1,,1,0,98,1,1,0,0,1,4,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301391,19_4301391
1,4301379,1,,,0,99,1,1,0,0,1,2,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301379,1_4301379
1,4301242,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301242,1_4301242
1,4301381,1,,7,0,16,1,1,0,0,1,4,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301381,1_4301381
1,4301470,1,,,0,8,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301470,1_4301470
1,4301392,1,,,0,63,5,5,1,1,0,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301392,1_4301392
19,4301152,1,,,0,99,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301152,19_4301152
1,4301083,1,,4,0,99,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301083,1_4301083
19,4301383,1,,,1,98,1,1,1,1,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301383,19_4301383
1,4000522,1,,,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000522,1_4000522
1,4000532,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000532,1_4000532
1,4301313,1,,,0,16,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301313,1_4301313
1,4000379,1,,,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000379,1_4000379
1,4300717,1,,,0,1,1,1,1,0,1,1,3,4,3.00,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300717,1_4300717
1,4300577,1,,13,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4300577,1_4300577
1,4301384,1,,,0,99,1,1,1,1,1,1,3,4,3.00,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301384,1_4301384
19,4301280,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301280,19_4301280
1,4301404,1,,,0,99,1,1,1,1,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301404,1_4301404
19,4300571,1,,,0,1,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4300571,19_4300571
1,4301385,1,,,0,99,1,1,0,0,1,2,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301385,1_4301385
1,4301290,1,,4,0,99,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301290,1_4301290
19,4300107,1,,,1,1,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4300107,19_4300107
1,4301129,1,,,1,1,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301129,1_4301129
19,4301384,1,,,0,99,1,1,1,1,1,1,3,1,3.00,,,,,,,,,,0.00,1,,,,N,19,19_4301384,19_4301384
19,4301247,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301247,19_4301247
19,4301373,1,,,0,8,1,1,0,0,1,2,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301373,19_4301373
1,4301317,1,,,0,,1,3,1,0,1,1,1,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301317,1_4301317
1,4000527,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000527,1_4000527
1,4301423,1,,,0,50,1,1,1,1,0,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301423,1_4301423
19,4301169,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301169,19_4301169
1,4301382,1,,4,0,99,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301382,1_4301382
1,4000764,1,,1,0,98,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000764,1_4000764
1,4000420,1,,,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000420,1_4000420
1,4301692,1,,7,0,99,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,,,,,1,1_4301692,1_4301692
1,4000529,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000529,1_4000529
1,4301475,1,,,0,8,1,1,0,0,0,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301475,1_4301475
1,4301318,1,,,0,,1,1,1,0,1,1,1,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301318,1_4301318
1,4301396,1,,,0,99,3,3,1,1,0,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301396,1_4301396
1,4300100,1,,,0,99,1,1,1,0,1,2,3,4,,,,,,,,,,3.00,0.00,1,,,,N,1,1_4300100,1_4300100
1,4301422,1,,,0,8,1,1,1,1,0,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301422,1_4301422
1,4000779,1,,1,1,98,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000779,1_4000779
1,4301394,1,,,0,99,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301394,1_4301394
19,4301133,1,,,0,8,1,3,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301133,19_4301133
1,4301115,1,,,0,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301115,1_4301115
19,4300991,1,,,0,1,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4300991,19_4300991
19,4301386,1,,,0,98,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301386,19_4301386
1,4300704,1,,,,1,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300704,1_4300704
19,4301309,1,,,0,52,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301309,19_4301309
1,4300675,1,,4,1,1,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4300675,1_4300675
19,4300111,1,,,0,7,1,1,1,0,1,1,3,1,3.00,,,,,,,,,,0.00,1,,,,N,19,19_4300111,19_4300111
19,4301127,1,,4,0,53,1,1,1,0,1,2,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301127,19_4301127
19,4301397,1,,,1,98,1,1,1,1,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301397,19_4301397
1,4300052,1,,7,0,70,1,1,1,0,1,4,3,2,,,,,,,,,,0.00,0.00,1,4100001,,,N,1,1_4300052,1_4300052
1,4300307,1,,7,0,1,1,1,1,0,1,1,3,2,,,,,,,,,,0.00,0.00,1,4100001,,,N,1,1_4300307,1_4300307
19,4300207,1,,4,1,1,1,1,1,0,1,1,3,1,3.00,,,,,,,,,,0.00,1,,,,N,19,19_4300207,19_4300207
19,4300960,1,,,,,1,3,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4300960,19_4300960
1,4300567,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4300567,1_4300567
19,4301319,1,,,0,,1,1,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301319,19_4301319
1,4301847,1,,7,0,99,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301847,1_4301847
1,4301514,1,,7,0,99,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301514,1_4301514
1,4300718,1,,8,0,1,1,1,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300718,1_4300718
19,4301181,1,,,,,1,1,1,0,1,1,3,1,3.00,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301181,19_4301181
1,4301398,1,,8,0,99,1,1,1,1,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301398,1_4301398
1,4000533,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000533,1_4000533
1,4000534,1,,,0,98,1,1,1,0,1,4,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000534,1_4000534
1,4301478,1,,4,0,99,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301478,1_4301478
1,4301321,1,,,0,,1,1,1,1,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301321,1_4301321
1,4301623,1,,1,0,1,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301623,1_4301623
1,4301466,1,,,0,99,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301466,1_4301466
1,4000768,1,,1,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000768,1_4000768
19,4300969,1,,,1,1,1,1,1,0,1,1,3,1,3.00,,,,,,,,,,0.00,1,,,,N,19,19_4300969,19_4300969
19,4301406,1,,,0,99,1,1,1,1,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301406,19_4301406
19,4301310,1,,,0,8,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301310,19_4301310
19,4301567,1,,1,0,1,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,19,19_4301567,19_4301567
1,4301103,1,,,0,8,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301103,1_4301103
1,4000537,1,,,0,,1,1,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000537,1_4000537
19,4301435,1,,,0,99,1,1,1,1,0,1,3,4,,,,,,,,,,,0.00,1,,,,N,19,19_4301435,19_4301435
19,4300040,1,,,1,1,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4300040,19_4300040
19,4301209,1,,,0,99,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301209,19_4301209
19,4301403,1,,,0,16,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301403,19_4301403
19,4300839,1,,,1,1,1,1,1,0,1,1,3,1,3.00,,,,,,,,,,0.00,1,4100001,,,N,19,19_4300839,19_4300839
1,4301449,1,,,0,99,1,1,1,1,0,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301449,1_4301449
1,4301476,1,,7,0,8,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301476,1_4301476
1,4301401,1,,1,0,8,1,1,1,1,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301401,1_4301401
1,4300051,1,,,1,1,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300051,1_4300051
1,4301319,1,,,0,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301319,1_4301319
1,4301277,1,,,0,8,5,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301277,1_4301277
19,4301282,1,,,0,16,1,1,1,0,1,1,3,1,3.00,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301282,19_4301282
1,4301409,1,,,0,98,1,1,1,1,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301409,1_4301409
19,4301412,1,,,0,99,1,1,1,1,0,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301412,19_4301412
1,4301681,1,,7,0,1,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301681,1_4301681
19,4301409,1,,,0,98,1,1,1,1,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301409,19_4301409
1,4301412,1,,,0,99,1,1,1,1,0,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301412,1_4301412
19,4301410,1,,,0,16,1,1,1,1,0,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301410,19_4301410
19,4301455,1,,,0,99,1,1,1,1,0,1,3,4,,,,,,,,,,,0.00,1,,,,N,19,19_4301455,19_4301455
19,4301205,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301205,19_4301205
1,4000539,1,,,0,,1,3,1,1,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000539,1_4000539
1,4300928,1,,,0,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300928,1_4300928
1,4000170,1,,,0,,1,3,1,0,1,1,1,1,0.00,,,,,,,,,,0.00,0,,,,N,1,1_4000170,1_4000170
1,4000540,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000540,1_4000540
1,4000508,1,,,0,99,1,3,1,0,1,1,1,1,0.00,,,,,,,,,,0.00,0,,,,N,1,1_4000508,1_4000508
1,4301415,1,,,0,99,1,1,1,1,0,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301415,1_4301415
1,4300715,1,,,,33,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300715,1_4300715
19,4301284,1,,,,,1,1,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301284,19_4301284
1,4000541,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000541,1_4000541
1,4310058,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310058,1_4310058
1,4000543,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000543,1_4000543
1,4000542,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000542,1_4000542
1,4301418,1,,,0,99,1,1,0,0,1,4,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301418,1_4301418
1,4000544,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000544,1_4000544
1,4301454,1,,4,0,99,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301454,1_4301454
1,4301528,1,,,0,99,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301528,1_4301528
1,4000181,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000181,1_4000181
1,4000414,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000414,1_4000414
1,4309999,1,,,0,,3,3,1,0,1,4,1,4,,,,,,,,,,,0.00,1,,,,N,1,1_4309999,1_4309999
19,4301158,1,,,0,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,19,19_4301158,19_4301158
1,4301491,1,,7,0,99,1,1,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301491,1_4301491
19,4301368,1,,,0,99,1,1,1,1,1,1,3,2,3.00,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301368,19_4301368
1,4000553,1,,,0,98,1,3,1,1,0,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000553,1_4000553
1,4301017,1,,7,,1,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301017,1_4301017
1,4300230,1,,7,0,99,1,3,1,0,1,1,3,2,1.20,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300230,1_4300230
1,4000548,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000548,1_4000548
1,4301442,1,,,0,8,1,1,0,0,1,1,3,4,0.00,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301442,1_4301442
1,4301420,1,,1,0,8,1,1,1,1,0,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301420,1_4301420
19,4301421,1,,,0,99,1,1,1,1,0,1,3,2,,,,,,,,,,,0.00,1,,,,N,19,19_4301421,19_4301421
1,4301451,1,,4,0,99,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,0,,,,N,1,1_4301451,1_4301451
1,4000357,1,,,0,70,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000357,1_4000357
1,4301783,1,,7,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301783,1_4301783
1,4300777,1,,,,,1,1,1,1,0,4,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300777,1_4300777
1,4000571,1,,,0,,1,3,0,0,1,3,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000571,1_4000571
1,4300263,1,,,1,1,1,1,1,1,0,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300263,1_4300263
1,4301133,1,,11,0,8,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301133,1_4301133
1,4300049,1,,,1,1,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300049,1_4300049
19,4301426,1,,,0,99,1,1,1,1,0,1,3,2,,,,,,,,,,,0.00,1,,,,N,19,19_4301426,19_4301426
1,4000626,1,,1,0,98,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000626,1_4000626
19,4301450,1,,,1,1,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,19,19_4301450,19_4301450
1,4301752,1,,4,0,99,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301752,1_4301752
1,4000561,1,,,0,,1,1,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000561,1_4000561
1,4301792,1,,7,1,70,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301792,1_4301792
1,4301780,1,,7,0,8,5,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301780,1_4301780
1,4301143,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301143,1_4301143
1,4301426,1,,,0,,1,3,1,1,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301426,1_4301426
