empresa,ejercicio,almacen,documento,tipo_movimiento,linea_documento,linea_medida,bultos,cantidad,largo,ancho,grueso,procede,empresa_id,almacen_id,documento_id,linea_documento_id,name
1,2023,1,3886,SF,8,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_3886,1_1_SF_3886_8,1_1_SF_3886_8
1,2023,1,3979,SF,11,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3979,1_1_SF_3979_11,1_1_SF_3979_11
1,2023,1,3838,SF,1,1,1.000,0.200,200.000,0.000,0.000,2,1,1_1,1_1_SF_3838,1_1_SF_3838_1,1_1_SF_3838_1
1,2023,1,3838,SF,2,1,1.000,0.250,250.000,0.000,0.000,2,1,1_1,1_1_SF_3838,1_1_SF_3838_2,1_1_SF_3838_2
1,2023,1,4001,SF,2,1,1.000,0.036,50.000,0.000,0.000,2,1,1_1,1_1_SF_4001,1_1_SF_4001_2,1_1_SF_4001_2
1,2023,1,4001,SF,3,1,2.000,0.004,20.000,10.000,0.000,2,1,1_1,1_1_SF_4001,1_1_SF_4001_3,1_1_SF_4001_3
1,2023,1,4003,SF,11,1,1.000,0.004,4.000,0.000,0.000,2,1,1_1,1_1_SF_4003,1_1_SF_4003_11,1_1_SF_4003_11
1,2023,1,3578,SF,8,1,610.000,5.551,1000.000,0.000,0.000,2,1,1_1,1_1_SF_3578,1_1_SF_3578_8,1_1_SF_3578_8
1,2023,1,4053,SF,1,1,1.100,0.009,30.000,20.000,0.000,2,1,1_1,1_1_SF_4053,1_1_SF_4053_1,1_1_SF_4053_1
1,2023,1,3869,SF,1,1,1.000,0.003,100.000,9.788,0.000,2,1,1_1,1_1_SF_3869,1_1_SF_3869_1,1_1_SF_3869_1
1,2023,1,4058,EF,1,1,1.000,0.000,14181.000,0.000,0.000,2,1,1_1,1_1_EF_4058,1_1_EF_4058_1,1_1_EF_4058_1
1,2023,1,3840,SF,1,1,1.000,6.000,6000.000,0.000,0.000,2,1,1_1,1_1_SF_3840,1_1_SF_3840_1,1_1_SF_3840_1
1,2023,1,3840,SF,3,1,2.000,1.353,1000.000,30.000,0.000,2,1,1_1,1_1_SF_3840,1_1_SF_3840_3,1_1_SF_3840_3
1,2023,1,3841,SF,2,1,1.000,5.000,5000.000,0.000,0.000,2,1,1_1,1_1_SF_3841,1_1_SF_3841_2,1_1_SF_3841_2
1,2023,1,3841,SF,9,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3841,1_1_SF_3841_9,1_1_SF_3841_9
1,2023,1,3841,SF,10,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3841,1_1_SF_3841_10,1_1_SF_3841_10
1,2023,1,3841,SF,11,1,1.000,0.003,2.500,0.000,0.000,2,1,1_1,1_1_SF_3841,1_1_SF_3841_11,1_1_SF_3841_11
1,2023,1,3842,SF,2,1,1.000,4.300,4300.000,0.000,0.000,2,1,1_1,1_1_SF_3842,1_1_SF_3842_2,1_1_SF_3842_2
1,2023,1,3842,SF,3,1,1.000,5.000,5000.000,0.000,0.000,2,1,1_1,1_1_SF_3842,1_1_SF_3842_3,1_1_SF_3842_3
1,2023,1,3842,SF,10,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3842,1_1_SF_3842_10,1_1_SF_3842_10
1,2023,1,3842,SF,11,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3842,1_1_SF_3842_11,1_1_SF_3842_11
1,2023,1,3842,SF,12,1,1.000,0.005,5.000,0.000,0.000,2,1,1_1,1_1_SF_3842,1_1_SF_3842_12,1_1_SF_3842_12
1,2023,1,3905,SF,4,1,1.000,0.005,15.000,0.000,0.000,2,1,1_1,1_1_SF_3905,1_1_SF_3905_4,1_1_SF_3905_4
1,2023,1,3880,SF,1,1,1.000,0.015,15.000,0.000,0.000,2,1,1_1,1_1_SF_3880,1_1_SF_3880_1,1_1_SF_3880_1
1,2023,1,3845,SF,1,1,1.000,12.000,12000.000,0.000,0.000,2,1,1_1,1_1_SF_3845,1_1_SF_3845_1,1_1_SF_3845_1
1,2023,1,3845,SF,2,1,1.000,0.030,30.000,0.000,0.000,2,1,1_1,1_1_SF_3845,1_1_SF_3845_2,1_1_SF_3845_2
1,2023,1,3845,SF,3,1,2.000,0.353,490.000,15.000,0.000,2,1,1_1,1_1_SF_3845,1_1_SF_3845_3,1_1_SF_3845_3
1,2023,1,3851,SF,6,1,15.000,1.275,85.000,0.000,0.000,2,1,1_1,1_1_SF_3851,1_1_SF_3851_6,1_1_SF_3851_6
1,2023,1,3852,SF,1,1,2.000,0.849,190.000,0.000,0.000,2,1,1_1,1_1_SF_3852,1_1_SF_3852_1,1_1_SF_3852_1
1,2023,1,3852,SF,2,1,2.000,0.823,210.000,0.000,0.000,2,1,1_1,1_1_SF_3852,1_1_SF_3852_2,1_1_SF_3852_2
1,2023,1,3788,SF,1,1,2.000,0.046,170.000,20.000,0.000,2,1,1_1,1_1_SF_3788,1_1_SF_3788_1,1_1_SF_3788_1
1,2023,1,3788,SF,2,1,2.000,0.349,65.000,0.000,0.000,2,1,1_1,1_1_SF_3788,1_1_SF_3788_2,1_1_SF_3788_2
1,2023,1,3806,SF,2,1,1.000,0.090,220.000,0.000,0.000,2,1,1_1,1_1_SF_3806,1_1_SF_3806_2,1_1_SF_3806_2
1,2023,1,3806,SF,3,1,2.235,0.266,290.000,0.000,0.000,2,1,1_1,1_1_SF_3806,1_1_SF_3806_3,1_1_SF_3806_3
1,2023,1,3806,SF,4,1,0.529,0.012,70.000,70.000,0.000,2,1,1_1,1_1_SF_3806,1_1_SF_3806_4,1_1_SF_3806_4
1,2023,1,3806,SF,5,1,0.118,0.000,80.000,10.000,0.000,2,1,1_1,1_1_SF_3806,1_1_SF_3806_5,1_1_SF_3806_5
1,2023,1,3806,SF,6,1,1.353,0.006,50.000,20.000,0.000,2,1,1_1,1_1_SF_3806,1_1_SF_3806_6,1_1_SF_3806_6
1,2023,1,3806,SF,7,1,0.029,0.001,80.000,70.000,0.000,2,1,1_1,1_1_SF_3806,1_1_SF_3806_7,1_1_SF_3806_7
1,2023,1,3669,SF,1,1,1.000,0.004,110.000,10.231,0.000,2,1,1_1,1_1_SF_3669,1_1_SF_3669_1,1_1_SF_3669_1
1,2023,1,3835,SF,1,1,1.000,0.010,50.000,43.307,0.000,2,1,1_1,1_1_SF_3835,1_1_SF_3835_1,1_1_SF_3835_1
1,2023,1,3876,SF,3,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3876,1_1_SF_3876_3,1_1_SF_3876_3
1,2023,1,3886,SF,9,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_3886,1_1_SF_3886_9,1_1_SF_3886_9
1,2023,1,3894,SF,6,1,0.333,0.016,115.000,0.000,0.000,2,1,1_1,1_1_SF_3894,1_1_SF_3894_6,1_1_SF_3894_6
1,2023,1,3904,SF,1,1,1.000,0.005,13.000,0.000,0.000,2,1,1_1,1_1_SF_3904,1_1_SF_3904_1,1_1_SF_3904_1
1,2023,1,3906,SF,1,1,1.000,0.294,248.000,175.000,0.000,2,1,1_1,1_1_SF_3906,1_1_SF_3906_1,1_1_SF_3906_1
1,2023,1,3808,SF,2,1,1.080,0.009,8.000,0.000,0.000,2,1,1_1,1_1_SF_3808,1_1_SF_3808_2,1_1_SF_3808_2
1,2023,1,3808,SF,3,1,1.080,0.005,4.800,0.000,0.000,2,1,1_1,1_1_SF_3808,1_1_SF_3808_3,1_1_SF_3808_3
1,2023,1,3808,SF,4,1,1.080,0.000,0.300,0.000,0.000,2,1,1_1,1_1_SF_3808,1_1_SF_3808_4,1_1_SF_3808_4
1,2023,1,3907,SF,1,1,1.000,0.360,220.000,0.000,0.000,2,1,1_1,1_1_SF_3907,1_1_SF_3907_1,1_1_SF_3907_1
1,2023,1,3852,SF,3,1,1.000,2.159,440.000,0.000,0.000,2,1,1_1,1_1_SF_3852,1_1_SF_3852_3,1_1_SF_3852_3
1,2023,1,3852,SF,4,1,1.000,9.324,1295.000,0.000,0.000,2,1,1_1,1_1_SF_3852,1_1_SF_3852_4,1_1_SF_3852_4
1,2023,1,3852,SF,5,1,18.000,7.736,215.000,0.000,0.000,2,1,1_1,1_1_SF_3852,1_1_SF_3852_5,1_1_SF_3852_5
1,2023,1,3852,SF,6,1,1.000,0.250,250.000,0.000,0.000,2,1,1_1,1_1_SF_3852,1_1_SF_3852_6,1_1_SF_3852_6
1,2023,1,3852,SF,7,1,1.000,1.500,1500.000,0.000,0.000,2,1,1_1,1_1_SF_3852,1_1_SF_3852_7,1_1_SF_3852_7
1,2023,1,3852,SF,8,1,36.000,2.160,60.000,0.000,0.000,2,1,1_1,1_1_SF_3852,1_1_SF_3852_8,1_1_SF_3852_8
1,2023,1,3853,SF,1,1,1.000,0.425,190.000,0.000,0.000,2,1,1_1,1_1_SF_3853,1_1_SF_3853_1,1_1_SF_3853_1
1,2023,1,3853,SF,2,1,1.000,0.412,210.000,0.000,0.000,2,1,1_1,1_1_SF_3853,1_1_SF_3853_2,1_1_SF_3853_2
1,2023,1,3853,SF,3,1,1.000,0.736,150.000,0.000,0.000,2,1,1_1,1_1_SF_3853,1_1_SF_3853_3,1_1_SF_3853_3
1,2023,1,3853,SF,4,1,1.000,6.378,1300.000,0.000,0.000,2,1,1_1,1_1_SF_3853,1_1_SF_3853_4,1_1_SF_3853_4
1,2023,1,3853,SF,5,1,18.000,3.418,95.000,0.000,0.000,2,1,1_1,1_1_SF_3853,1_1_SF_3853_5,1_1_SF_3853_5
1,2023,1,3853,SF,6,1,1.000,0.200,200.000,0.000,0.000,2,1,1_1,1_1_SF_3853,1_1_SF_3853_6,1_1_SF_3853_6
1,2023,1,3853,SF,7,1,1.000,1.000,1000.000,0.000,0.000,2,1,1_1,1_1_SF_3853,1_1_SF_3853_7,1_1_SF_3853_7
1,2023,1,3853,SF,8,1,18.000,1.080,60.000,0.000,0.000,2,1,1_1,1_1_SF_3853,1_1_SF_3853_8,1_1_SF_3853_8
1,2023,1,3876,SF,4,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3876,1_1_SF_3876_4,1_1_SF_3876_4
1,2023,1,3855,SF,2,1,1.000,3.500,3500.000,0.000,0.000,2,1,1_1,1_1_SF_3855,1_1_SF_3855_2,1_1_SF_3855_2
1,2023,1,3855,SF,3,1,1.000,5.000,5000.000,0.000,0.000,2,1,1_1,1_1_SF_3855,1_1_SF_3855_3,1_1_SF_3855_3
1,2023,1,3855,SF,10,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3855,1_1_SF_3855_10,1_1_SF_3855_10
1,2023,1,3855,SF,11,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3855,1_1_SF_3855_11,1_1_SF_3855_11
1,2023,1,3855,SF,12,1,1.000,0.003,2.500,0.000,0.000,2,1,1_1,1_1_SF_3855,1_1_SF_3855_12,1_1_SF_3855_12
1,2023,1,3908,SF,2,1,1.000,0.005,15.000,0.000,0.000,2,1,1_1,1_1_SF_3908,1_1_SF_3908_2,1_1_SF_3908_2
1,2023,1,3892,EF,1,1,1.000,0.000,16768.000,0.000,0.000,2,1,1_1,1_1_EF_3892,1_1_EF_3892_1,1_1_EF_3892_1
1,2023,1,3858,SF,1,1,2.000,0.874,1200.000,0.000,0.000,2,1,1_1,1_1_SF_3858,1_1_SF_3858_1,1_1_SF_3858_1
1,2023,1,3909,SF,1,1,1.000,0.254,235.000,160.000,0.000,2,1,1_1,1_1_SF_3909,1_1_SF_3909_1,1_1_SF_3909_1
1,2023,1,3910,SF,1,1,1.000,0.368,225.000,0.000,0.000,2,1,1_1,1_1_SF_3910,1_1_SF_3910_1,1_1_SF_3910_1
1,2023,1,3870,SF,2,1,1.000,0.447,200.000,0.000,0.000,2,1,1_1,1_1_SF_3870,1_1_SF_3870_2,1_1_SF_3870_2
1,2023,1,3870,SF,4,1,1.000,0.200,200.000,0.000,0.000,2,1,1_1,1_1_SF_3870,1_1_SF_3870_4,1_1_SF_3870_4
1,2023,1,3870,SF,5,1,1.000,0.200,200.000,0.000,0.000,2,1,1_1,1_1_SF_3870,1_1_SF_3870_5,1_1_SF_3870_5
1,2023,1,3912,SF,1,1,1.000,0.244,230.000,157.000,0.000,2,1,1_1,1_1_SF_3912,1_1_SF_3912_1,1_1_SF_3912_1
1,2023,1,3875,SF,1,1,1.000,9.000,9000.000,0.000,0.000,2,1,1_1,1_1_SF_3875,1_1_SF_3875_1,1_1_SF_3875_1
1,2023,1,3875,SF,3,1,2.000,1.442,1000.000,0.000,0.000,2,1,1_1,1_1_SF_3875,1_1_SF_3875_3,1_1_SF_3875_3
1,2023,1,3766,SF,1,1,1.000,0.009,99.000,17.244,0.000,2,1,1_1,1_1_SF_3766,1_1_SF_3766_1,1_1_SF_3766_1
1,2023,1,3810,SF,1,1,1.000,0.003,100.000,9.560,0.000,2,1,1_1,1_1_SF_3810,1_1_SF_3810_1,1_1_SF_3810_1
1,2023,1,3876,SF,5,1,1.000,0.003,2.500,0.000,0.000,2,1,1_1,1_1_SF_3876,1_1_SF_3876_5,1_1_SF_3876_5
1,2023,1,3856,SF,1,1,1.000,0.044,115.000,85.750,0.000,2,1,1_1,1_1_SF_3856,1_1_SF_3856_1,1_1_SF_3856_1
1,2023,1,3720,SF,1,1,1.063,0.126,795.000,22.000,0.000,2,1,1_1,1_1_SF_3720,1_1_SF_3720_1,1_1_SF_3720_1
1,2023,1,3798,SF,2,1,2.000,0.345,110.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_2,1_1_SF_3798_2
1,2023,1,3798,SF,4,1,6.000,0.926,250.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_4,1_1_SF_3798_4
1,2023,1,3798,SF,5,1,60.000,3.278,245.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_5,1_1_SF_3798_5
1,2023,1,3798,SF,6,1,6.000,12.844,1391.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_6,1_1_SF_3798_6
1,2023,1,3798,SF,7,1,1.000,2.322,984.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_7,1_1_SF_3798_7
1,2023,1,3798,SF,9,1,60.000,5.400,90.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_9,1_1_SF_3798_9
1,2023,1,3847,SF,3,1,2.000,0.334,713.000,13.000,0.000,2,1,1_1,1_1_SF_3847,1_1_SF_3847_3,1_1_SF_3847_3
1,2023,1,3847,SF,4,1,1.000,0.180,200.000,200.000,0.000,2,1,1_1,1_1_SF_3847,1_1_SF_3847_4,1_1_SF_3847_4
1,2023,1,3896,SF,1,1,1.000,0.118,795.000,22.000,0.000,2,1,1_1,1_1_SF_3896,1_1_SF_3896_1,1_1_SF_3896_1
1,2023,1,3914,SF,3,1,1.000,0.005,15.000,0.000,0.000,2,1,1_1,1_1_SF_3914,1_1_SF_3914_3,1_1_SF_3914_3
1,2023,1,3818,SF,1,1,1.000,0.021,230.000,10.000,0.000,2,1,1_1,1_1_SF_3818,1_1_SF_3818_1,1_1_SF_3818_1
1,2023,1,3818,SF,2,1,1.000,0.009,190.000,5.000,0.000,2,1,1_1,1_1_SF_3818,1_1_SF_3818_2,1_1_SF_3818_2
1,2023,1,3916,SF,1,1,1.000,0.368,225.000,0.000,0.000,2,1,1_1,1_1_SF_3916,1_1_SF_3916_1,1_1_SF_3916_1
1,2023,1,3859,SF,1,1,1.000,0.021,233.000,10.000,0.000,2,1,1_1,1_1_SF_3859,1_1_SF_3859_1,1_1_SF_3859_1
1,2023,1,3859,SF,2,1,1.000,0.006,52.000,6.000,0.000,2,1,1_1,1_1_SF_3859,1_1_SF_3859_2,1_1_SF_3859_2
1,2023,1,3889,SF,1,1,0.500,0.001,5.000,0.000,0.000,2,1,1_1,1_1_SF_3889,1_1_SF_3889_1,1_1_SF_3889_1
1,2023,1,3798,SF,10,1,1.000,1.000,1000.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_10,1_1_SF_3798_10
1,2023,1,3872,SF,1,1,1.000,0.147,181.000,120.000,0.000,2,1,1_1,1_1_SF_3872,1_1_SF_3872_1,1_1_SF_3872_1
1,2023,1,3873,SF,1,1,1.000,0.147,181.000,120.000,0.000,2,1,1_1,1_1_SF_3873,1_1_SF_3873_1,1_1_SF_3873_1
1,2023,1,4039,SF,1,1,1.000,0.012,16.000,0.000,0.000,2,1,1_1,1_1_SF_4039,1_1_SF_4039_1,1_1_SF_4039_1
1,2023,1,3893,SF,1,1,1.000,0.843,580.000,0.000,0.000,2,1,1_1,1_1_SF_3893,1_1_SF_3893_1,1_1_SF_3893_1
1,2023,1,3844,SF,1,1,1.118,0.129,115.000,0.000,0.000,2,1,1_1,1_1_SF_3844,1_1_SF_3844_1,1_1_SF_3844_1
1,2023,1,3893,SF,2,1,1.000,0.098,110.000,0.000,0.000,2,1,1_1,1_1_SF_3893,1_1_SF_3893_2,1_1_SF_3893_2
1,2023,1,3911,SF,2,1,1.000,0.005,14.000,0.000,0.000,2,1,1_1,1_1_SF_3911,1_1_SF_3911_2,1_1_SF_3911_2
1,2023,1,3913,SF,1,1,1.000,0.368,225.000,0.000,0.000,2,1,1_1,1_1_SF_3913,1_1_SF_3913_1,1_1_SF_3913_1
1,2023,1,3981,SF,1,1,1.007,0.020,39.220,115.000,0.000,2,1,1_1,1_1_SF_3981,1_1_SF_3981_1,1_1_SF_3981_1
1,2023,1,3864,SF,1,1,1.063,0.126,795.000,22.000,0.000,2,1,1_1,1_1_SF_3864,1_1_SF_3864_1,1_1_SF_3864_1
1,2023,1,3836,SF,1,1,1.000,0.249,346.000,0.000,0.000,2,1,1_1,1_1_SF_3836,1_1_SF_3836_1,1_1_SF_3836_1
1,2023,1,3839,SF,5,1,4.000,0.226,155.000,0.000,0.000,2,1,1_1,1_1_SF_3839,1_1_SF_3839_5,1_1_SF_3839_5
1,2023,1,3984,SF,1,1,1.000,3.053,2150.000,0.000,0.000,2,1,1_1,1_1_SF_3984,1_1_SF_3984_1,1_1_SF_3984_1
1,2023,1,3578,SF,9,1,4.000,0.168,3000.000,0.000,0.000,2,1,1_1,1_1_SF_3578,1_1_SF_3578_9,1_1_SF_3578_9
1,2023,1,3975,SF,1,1,1.000,2.000,2000.000,0.000,0.000,2,1,1_1,1_1_SF_3975,1_1_SF_3975_1,1_1_SF_3975_1
1,2023,1,3899,SF,2,1,1.000,4.300,4300.000,0.000,0.000,2,1,1_1,1_1_SF_3899,1_1_SF_3899_2,1_1_SF_3899_2
1,2023,1,3899,SF,3,1,1.000,5.000,5000.000,0.000,0.000,2,1,1_1,1_1_SF_3899,1_1_SF_3899_3,1_1_SF_3899_3
1,2023,1,3899,SF,10,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3899,1_1_SF_3899_10,1_1_SF_3899_10
1,2023,1,3899,SF,11,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3899,1_1_SF_3899_11,1_1_SF_3899_11
1,2023,1,3899,SF,12,1,1.000,0.005,5.000,0.000,0.000,2,1,1_1,1_1_SF_3899,1_1_SF_3899_12,1_1_SF_3899_12
1,2023,1,3854,SF,1,1,1.010,0.101,100.000,0.000,0.000,2,1,1_1,1_1_SF_3854,1_1_SF_3854_1,1_1_SF_3854_1
1,2023,1,3860,SF,1,1,0.978,0.013,97.000,15.000,0.000,2,1,1_1,1_1_SF_3860,1_1_SF_3860_1,1_1_SF_3860_1
1,2023,1,3719,SF,1,1,1.063,0.126,795.000,22.000,0.000,2,1,1_1,1_1_SF_3719,1_1_SF_3719_1,1_1_SF_3719_1
1,2023,1,3712,SF,1,1,1.104,0.619,734.000,141.000,0.000,2,1,1_1,1_1_SF_3712,1_1_SF_3712_1,1_1_SF_3712_1
1,2023,1,3718,SF,1,1,1.007,0.103,795.000,19.000,0.000,2,1,1_1,1_1_SF_3718,1_1_SF_3718_1,1_1_SF_3718_1
1,2023,1,3798,SF,11,1,1.000,0.500,500.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_11,1_1_SF_3798_11
1,2023,1,3798,SF,13,1,2.000,1.792,280.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_13,1_1_SF_3798_13
1,2023,1,3798,SF,14,1,2.000,0.896,140.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_14,1_1_SF_3798_14
1,2023,1,3798,SF,15,1,2.000,0.042,40.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_15,1_1_SF_3798_15
1,2023,1,3798,SF,16,1,2.000,0.375,105.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_16,1_1_SF_3798_16
1,2023,1,3798,SF,19,1,3.000,1.814,980.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_19,1_1_SF_3798_19
1,2023,1,3798,SF,20,1,1.000,3.090,984.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_20,1_1_SF_3798_20
1,2023,1,3798,SF,21,1,2.000,0.710,113.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_21,1_1_SF_3798_21
1,2023,1,3798,SF,22,1,6.000,12.482,1325.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_22,1_1_SF_3798_22
1,2023,1,3798,SF,26,1,1.000,1.500,1500.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_26,1_1_SF_3798_26
1,2023,1,3798,SF,27,1,1.000,0.500,500.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_27,1_1_SF_3798_27
1,2023,1,3798,SF,28,1,0.500,8.800,17600.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_28,1_1_SF_3798_28
1,2023,1,3798,SF,29,1,0.500,3.950,7900.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_29,1_1_SF_3798_29
1,2023,1,3798,SF,30,1,120.000,2.856,238.000,0.000,0.000,2,1,1_1,1_1_SF_3798,1_1_SF_3798_30,1_1_SF_3798_30
1,2023,1,3871,SF,1,1,1.000,0.005,76.000,9.010,0.000,2,1,1_1,1_1_SF_3871,1_1_SF_3871_1,1_1_SF_3871_1
1,2023,1,3673,SF,1,1,1.000,0.003,100.000,9.600,0.000,2,1,1_1,1_1_SF_3673,1_1_SF_3673_1,1_1_SF_3673_1
1,2023,1,3775,SF,1,1,1.000,0.003,100.000,9.285,0.000,2,1,1_1,1_1_SF_3775,1_1_SF_3775_1,1_1_SF_3775_1
1,2023,1,4039,SF,2,1,1.250,0.005,66.000,13.000,0.000,2,1,1_1,1_1_SF_4039,1_1_SF_4039_2,1_1_SF_4039_2
1,2023,1,3887,SF,3,1,1.000,7.000,7000.000,0.000,0.000,2,1,1_1,1_1_SF_3887,1_1_SF_3887_3,1_1_SF_3887_3
1,2023,1,3887,SF,7,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3887,1_1_SF_3887_7,1_1_SF_3887_7
1,2023,1,3887,SF,8,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3887,1_1_SF_3887_8,1_1_SF_3887_8
1,2023,1,3887,SF,9,1,1.000,0.003,2.500,0.000,0.000,2,1,1_1,1_1_SF_3887,1_1_SF_3887_9,1_1_SF_3887_9
1,2023,1,3885,SF,2,1,10.000,0.200,20.000,0.000,0.000,2,1,1_1,1_1_SF_3885,1_1_SF_3885_2,1_1_SF_3885_2
1,2023,1,3885,SF,3,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3885,1_1_SF_3885_3,1_1_SF_3885_3
1,2023,1,3578,SF,10,1,1.000,1.190,1000.000,0.000,0.000,2,1,1_1,1_1_SF_3578,1_1_SF_3578_10,1_1_SF_3578_10
1,2023,1,4039,SF,3,1,2.250,0.005,38.000,13.000,0.000,2,1,1_1,1_1_SF_4039,1_1_SF_4039_3,1_1_SF_4039_3
1,2023,1,4039,SF,4,1,1.250,0.011,120.000,16.000,0.000,2,1,1_1,1_1_SF_4039,1_1_SF_4039_4,1_1_SF_4039_4
1,2023,1,3670,SF,1,1,1.010,0.120,795.000,22.000,0.000,2,1,1_1,1_1_SF_3670,1_1_SF_3670_1,1_1_SF_3670_1
1,2023,1,3671,SF,1,1,1.047,0.135,795.000,24.000,0.000,2,1,1_1,1_1_SF_3671,1_1_SF_3671_1,1_1_SF_3671_1
1,2023,1,3672,SF,1,1,1.047,0.135,795.000,24.000,0.000,2,1,1_1,1_1_SF_3672,1_1_SF_3672_1,1_1_SF_3672_1
1,2023,1,3578,SF,11,1,1.000,0.079,500.000,0.000,0.000,2,1,1_1,1_1_SF_3578,1_1_SF_3578_11,1_1_SF_3578_11
1,2023,1,3898,SF,1,1,1.000,0.027,305.000,0.000,0.000,2,1,1_1,1_1_SF_3898,1_1_SF_3898_1,1_1_SF_3898_1
1,2023,1,3970,SF,1,1,1.250,0.004,800.000,0.000,0.000,2,1,1_1,1_1_SF_3970,1_1_SF_3970_1,1_1_SF_3970_1
1,2023,1,4014,SF,1,1,1.000,1.801,1100.000,0.000,0.000,2,1,1_1,1_1_SF_4014,1_1_SF_4014_1,1_1_SF_4014_1
1,2023,1,3825,SF,1,1,1.000,0.005,72.000,10.055,0.000,2,1,1_1,1_1_SF_3825,1_1_SF_3825_1,1_1_SF_3825_1
1,2023,1,3826,SF,1,1,1.000,0.004,62.000,10.052,0.000,2,1,1_1,1_1_SF_3826,1_1_SF_3826_1,1_1_SF_3826_1
1,2023,1,3772,SF,1,1,1.010,0.120,795.000,22.000,0.000,2,1,1_1,1_1_SF_3772,1_1_SF_3772_1,1_1_SF_3772_1
1,2023,1,3773,SF,1,1,1.063,0.137,795.000,24.000,0.000,2,1,1_1,1_1_SF_3773,1_1_SF_3773_1,1_1_SF_3773_1
1,2023,1,3774,SF,1,1,1.063,0.137,795.000,24.000,0.000,2,1,1_1,1_1_SF_3774,1_1_SF_3774_1,1_1_SF_3774_1
1,2023,1,3923,SF,1,1,1.000,3.000,3000.000,0.000,0.000,2,1,1_1,1_1_SF_3923,1_1_SF_3923_1,1_1_SF_3923_1
1,2023,1,3923,SF,3,1,1.000,2.000,2000.000,0.000,0.000,2,1,1_1,1_1_SF_3923,1_1_SF_3923_3,1_1_SF_3923_3
1,2023,1,3923,SF,7,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3923,1_1_SF_3923_7,1_1_SF_3923_7
1,2023,1,3923,SF,8,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3923,1_1_SF_3923_8,1_1_SF_3923_8
1,2023,1,3923,SF,9,1,1.000,0.003,2.500,0.000,0.000,2,1,1_1,1_1_SF_3923,1_1_SF_3923_9,1_1_SF_3923_9
1,2023,1,4009,SF,1,1,1.000,0.005,13.000,0.000,0.000,2,1,1_1,1_1_SF_4009,1_1_SF_4009_1,1_1_SF_4009_1
1,2023,1,4015,SF,1,1,1.000,0.027,302.000,0.000,0.000,2,1,1_1,1_1_SF_4015,1_1_SF_4015_1,1_1_SF_4015_1
1,2023,1,4018,SF,1,1,2.000,0.043,80.000,20.000,0.000,2,1,1_1,1_1_SF_4018,1_1_SF_4018_1,1_1_SF_4018_1
1,2023,1,4013,SF,1,1,1.000,0.559,250.000,0.000,0.000,2,1,1_1,1_1_SF_4013,1_1_SF_4013_1,1_1_SF_4013_1
