empresa,ejercicio,tipo_movimiento,pedido,linea_pedido,clv_ped,fecha_servicio,articulo,acumula,cantidad,bultos,cantidad_s,bultos_s,precio,precio_iva,tipo_precio,descuento_1,descuento_2,descuento_3,comision_1,comision_2,comision_3,tipo_iva,variante,iva,recargo_e,precio_coste,pts_kl,aplic_pt_kl,total_linea,total_linea_base,total_linea_euro,moneda,cambio,cambio_euro,almacen,subcta,linea_producto,clv_sub,fecha_documento,presupuesto,linea_presupuesto,triangulado,lote_interno,od_linea,codexpe,campo1,campo2,porcentaje,eur_kg,empresa_id,moneda_id,almacen_id,pedido_id,name
1,2023,PC,23000080,6,,2023-03-01,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-02-22,,,,,6,,,,,,1,9,1_1,1_1_PC_23000080,1_1_PC_23000080_6
1,2023,PC,23000056,4,,2023-02-17,..02/09738M,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000479,1,,2023-02-07,,,,,4,,,,,,1,9,1_1,1_1_PC_23000056,1_1_PC_23000056_4
1,2023,PC,23000007,2,,2023-01-09,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000129,1,,2023-01-05,,,,,2,,,,,,1,9,1_1,1_1_PC_23000007,1_1_PC_23000007_2
1,2023,PV,23000154,2,,2023-03-15,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300160,1,,2023-03-09,,,,,2,,,,,,1,9,1_1,1_1_PV_23000154,1_1_PV_23000154_2
1,2023,PC,23000275,5,,2023-09-25,..03/00377,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000066,1,,2023-09-06,,,,,5,,,,,,1,9,1_1,1_1_PC_23000275,1_1_PC_23000275_5
1,2023,PC,23000305,7,,2023-12-15,AVC20,1,1.000,0.000,1.000,0.000,235.00000,235.00000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,108.74217,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000718,1,,2023-09-27,,,,,3,,,,,,1,9,1_1,1_1_PC_23000305,1_1_PC_23000305_7
1,2023,PV,23000099,2,,2023-02-17,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300357,1,,2023-02-10,,,,,2,,,,,,1,9,1_1,1_1_PV_23000099,1_1_PV_23000099_2
1,2023,PV,23000099,4,,2023-02-17,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300357,1,,2023-02-10,,,,,8,,,,,,1,9,1_1,1_1_PV_23000099,1_1_PV_23000099_4
1,2023,PV,23000099,6,,2023-02-17,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300357,1,,2023-02-10,,,,,5,,,,,,1,9,1_1,1_1_PV_23000099,1_1_PV_23000099_6
1,2023,PC,23000305,2,,2023-12-15,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000718,1,,2023-09-27,,,,,2,,,,,,1,9,1_1,1_1_PC_23000305,1_1_PC_23000305_2
1,2023,PV,23000099,8,,2023-02-17,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300357,1,,2023-02-10,,,,,7,,,,,,1,9,1_1,1_1_PV_23000099,1_1_PV_23000099_8
1,2023,PC,23000305,3,,2023-12-15,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000718,1,,2023-09-27,,,,,4,,,,,,1,9,1_1,1_1_PC_23000305,1_1_PC_23000305_3
1,2023,PV,23000290,2,,2023-06-02,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4301489,1,,2023-05-15,,,,,2,,,,,,1,9,1_1,1_1_PV_23000290,1_1_PV_23000290_2
1,2023,PC,23000097,1,,,.W98,1,1.000,0.000,1.000,0.000,175.00000,175.00000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,175.00000,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000232,1,,2023-03-02,,,,,1,,,,,,1,9,1_1,1_1_PC_23000097,1_1_PC_23000097_1
1,2023,PC,23000305,5,,2023-12-15,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000718,1,,2023-09-27,,,,,6,,,,,,1,9,1_1,1_1_PC_23000305,1_1_PC_23000305_5
1,2023,PC,23000158,8,,2023-05-18,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000651,1,,2023-04-26,,,,,8,,,,,,1,9,1_1,1_1_PC_23000158,1_1_PC_23000158_8
1,2023,PV,23000351,2,,2023-06-16,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300012,1,,2023-06-09,,,,,2,,,,,,1,9,1_1,1_1_PV_23000351,1_1_PV_23000351_2
1,2023,PC,23000113,2,,2023-03-27,..12/80598,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000038,1,,2023-03-16,,,,,2,,,,,,1,9,1_1,1_1_PC_23000113,1_1_PC_23000113_2
1,2023,PC,23000056,2,,2023-02-17,..02/09738M1,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000479,1,,2023-02-07,,,,,2,,,,,,1,9,1_1,1_1_PC_23000056,1_1_PC_23000056_2
1,2023,PV,23000066,2,,2023-02-06,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300012,1,,2023-01-30,,,,,2,,,,,,1,9,1_1,1_1_PV_23000066,1_1_PV_23000066_2
1,2023,PV,23000195,4,,2023-03-31,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300012,1,,2023-03-24,,,,,4,,,,,,1,9,1_1,1_1_PV_23000195,1_1_PV_23000195_4
1,2023,PC,23000150,2,,2023-05-05,..12/00045,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000670,1,,2023-04-19,,,,,2,,,,,,1,9,1_1,1_1_PC_23000150,1_1_PC_23000150_2
1,2023,PC,23000045,2,,2023-02-08,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000269,1,,2023-01-30,,,,,2,,,,,,1,9,1_1,1_1_PC_23000045,1_1_PC_23000045_2
1,2023,PV,23000100,4,,2023-03-10,..12/70233,1,1.000,1.000,1.000,1.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300013,1,,2023-02-13,,,,,5,,,,,,1,9,1_1,1_1_PV_23000100,1_1_PV_23000100_4
1,2023,PV,23000470,2,,2023-09-13,..02/07893,1,1.000,1.000,1.000,1.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4301030,1,,2023-09-05,,,,,2,,,,,,1,9,1_1,1_1_PV_23000470,1_1_PV_23000470_2
1,2023,PC,23000058,6,,2023-02-28,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-02-07,,,,,8,,,,,,1,9,1_1,1_1_PC_23000058,1_1_PC_23000058_6
1,2023,PC,23000023,2,,2023-01-16,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-01-13,,,,,2,,,,,,1,9,1_1,1_1_PC_23000023,1_1_PC_23000023_2
1,2023,PV,23000390,2,,2023-07-20,..12/80918,1,1.000,1.000,1.000,1.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4301705,1,,2023-06-27,,,,,2,,,,,,1,9,1_1,1_1_PV_23000390,1_1_PV_23000390_2
1,2023,PV,23000274,3,,2023-05-16,55/40401MPA,1,4.000,0.000,4.000,0.000,25.00000,25.00000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,6.93891,,0,0.00000,0.00000,,9,1.000000,,1,4301017,1,,2023-05-08,,,,,3,,,,,,1,9,1_1,1_1_PV_23000274,1_1_PV_23000274_3
1,2023,PC,23000388,3,,2023-12-15,55/31206,1,100.150,0.000,100.150,0.000,19.50000,19.50000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,19.48337,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000608,1,,2023-12-13,,,,,3,,,,,,1,9,1_1,1_1_PC_23000388,1_1_PC_23000388_3
1,2023,PV,23000118,2,,2023-03-13,..01/09606,1,1.000,1.000,1.000,1.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4301030,1,,2023-02-22,,,,,2,,,,,,1,9,1_1,1_1_PV_23000118,1_1_PV_23000118_2
1,2023,PC,23000305,6,,2023-12-15,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000718,1,,2023-09-27,,,,,7,,,,,,1,9,1_1,1_1_PC_23000305,1_1_PC_23000305_6
1,2023,PV,23000012,2,,2023-01-25,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300768,1,,2023-01-09,,,,,2,,,,,,1,9,1_1,1_1_PV_23000012,1_1_PV_23000012_2
1,2023,PC,23000072,3,,2023-02-22,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000786,1,,2023-02-15,,,,,3,,,,,,1,9,1_1,1_1_PC_23000072,1_1_PC_23000072_3
1,2023,PV,23000351,4,,2023-06-16,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300012,1,,2023-06-09,,,,,4,,,,,,1,9,1_1,1_1_PV_23000351,1_1_PV_23000351_4
1,2023,PV,23000017,2,,2023-01-20,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4301167,1,,2023-01-10,,,,,2,,,,,,1,9,1_1,1_1_PV_23000017,1_1_PV_23000017_2
1,2023,PV,23000017,3,,2023-01-20,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4301167,1,,2023-01-10,,,,,3,,,,,,1,9,1_1,1_1_PV_23000017,1_1_PV_23000017_3
1,2023,PC,23000055,2,,2023-02-15,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000751,1,,2023-02-07,,,,,2,,,,,,1,9,1_1,1_1_PC_23000055,1_1_PC_23000055_2
1,2023,PV,23000100,5,,2023-03-10,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300013,1,,2023-02-13,,,,,2,,,,,,1,9,1_1,1_1_PV_23000100,1_1_PV_23000100_5
1,2023,PC,23000388,2,,2023-12-15,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000608,1,,2023-12-13,,,,,2,,,,,,1,9,1_1,1_1_PC_23000388,1_1_PC_23000388_2
1,2023,PV,23000158,2,,2023-04-01,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4301557,1,,2023-03-09,,,,,2,,,,,,1,9,1_1,1_1_PV_23000158,1_1_PV_23000158_2
1,2023,PC,23000105,2,,2023-03-15,..13/10613A,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000763,1,,2023-03-10,,,,,2,,,,,,1,9,1_1,1_1_PC_23000105,1_1_PC_23000105_2
1,2023,PC,23000105,3,,2023-03-15,..13/10613A,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000763,1,,2023-03-10,,,,,3,,,,,,1,9,1_1,1_1_PC_23000105,1_1_PC_23000105_3
1,2023,PV,23000339,1,,2023-06-08,55/10127MPA,1,3.000,0.000,3.000,0.000,38.40000,38.40000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,,,0,0.00000,0.00000,,9,1.000000,,1,4301505,1,,2023-06-06,,,,,1,,,,,,1,9,1_1,1_1_PV_23000339,1_1_PV_23000339_1
1,2023,PC,23000072,4,,2023-02-22,AVC10,1,1.000,0.000,1.000,0.000,8.96000,8.96000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,13.54286,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000786,1,,2023-02-15,,,,,4,,,,,,1,9,1_1,1_1_PC_23000072,1_1_PC_23000072_4
1,2023,PC,23000058,8,,2023-02-28,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-02-07,,,,,9,,,,,,1,9,1_1,1_1_PC_23000058,1_1_PC_23000058_8
1,2023,PV,23000557,5,,2023-11-07,10/10180,1,24.000,0.000,24.000,0.000,0.30000,0.30000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.03581,,0,0.00000,0.00000,,9,1.000000,,1,4301870,1,,2023-10-11,,,,,5,,,,,,1,9,1_1,1_1_PV_23000557,1_1_PV_23000557_5
1,2023,PV,23000338,2,,2023-06-12,..03/2621165,1,1.000,1.000,1.000,1.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300895,1,,2023-06-05,,,,,2,,,,,,1,9,1_1,1_1_PV_23000338,1_1_PV_23000338_2
1,2023,PV,23000375,2,,2023-07-06,..12/PR00001,1,1.000,1.000,1.000,1.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4301429,1,,2023-06-19,,,,,2,,,,,,1,9,1_1,1_1_PV_23000375,1_1_PV_23000375_2
1,2023,PV,23000351,6,,2023-06-16,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300012,1,,2023-06-09,,,,,6,,,,,,1,9,1_1,1_1_PV_23000351,1_1_PV_23000351_6
1,2023,PV,23000119,2,,2023-03-03,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300240,1,,2023-02-22,,,,,2,,,,,,1,9,1_1,1_1_PV_23000119,1_1_PV_23000119_2
1,2023,PV,23000274,4,,2023-05-16,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4301017,1,,2023-05-08,,,,,4,,,,,,1,9,1_1,1_1_PV_23000274,1_1_PV_23000274_4
1,2023,PC,23000016,1,,2023-01-13,.80/9,1,1.000,0.000,1.000,0.000,8.51000,8.51000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,8.51000,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000409,1,,2023-01-10,,,,,1,,,,,,1,9,1_1,1_1_PC_23000016,1_1_PC_23000016_1
1,2023,PC,23000086,6,,2023-03-08,..12/80986,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000038,1,,2023-02-24,,,,,6,,,,,,1,9,1_1,1_1_PC_23000086,1_1_PC_23000086_6
1,2023,PV,23000591,1,,2023-11-22,12/80989,1,24.000,0.000,24.000,0.000,9.50000,9.50000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,,,0,0.00000,0.00000,,9,1.000000,,1,4300301,1,,2023-10-31,,,,,1,,,,,,1,9,1_1,1_1_PV_23000591,1_1_PV_23000591_1
1,2023,PV,23000344,2,,2023-06-22,AV022,1,1.000,0.000,1.000,0.000,1766.28000,1766.28000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,,,0,0.00000,0.00000,,9,1.000000,,1,4301474,1,,2023-06-07,,,,,2,,,,,,1,9,1_1,1_1_PV_23000344,1_1_PV_23000344_2
1,2023,PV,23000319,1,,2023-06-02,01/08265,1,20.000,0.000,20.000,0.000,59.70000,59.70000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,37.45651,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4300228,1,,2023-05-25,,,,,1,,,,,,1,9,1_1,1_1_PV_23000319,1_1_PV_23000319_1
1,2023,PV,23000595,4,,2023-12-12,10/10160,1,4000.000,0.000,4000.000,0.000,0.22000,0.22000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.07523,,0,0.00000,0.00000,,9,1.000000,,1,4300267,1,,2023-11-07,,,,,4,,,,,,1,9,1_1,1_1_PV_23000595,1_1_PV_23000595_4
1,2023,PC,23000142,4,,2023-04-17,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000773,1,,2023-04-12,,,,,4,,,,,,1,9,1_1,1_1_PC_23000142,1_1_PC_23000142_4
1,2023,PC,23000388,4,,2023-12-15,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000608,1,,2023-12-13,,,,,4,,,,,,1,9,1_1,1_1_PC_23000388,1_1_PC_23000388_4
1,2023,PV,23000058,2,,2023-01-31,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300357,1,,2023-01-24,,,,,2,,,,,,1,9,1_1,1_1_PV_23000058,1_1_PV_23000058_2
1,2023,PV,23000490,2,,2023-10-18,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4301557,1,,2023-09-12,,,,,4,,,,,,1,9,1_1,1_1_PV_23000490,1_1_PV_23000490_2
1,2023,PV,23000375,3,,2023-07-06,..12/PR00001,1,1.000,1.000,1.000,1.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4301429,1,,2023-06-19,,,,,3,,,,,,1,9,1_1,1_1_PV_23000375,1_1_PV_23000375_3
1,2023,PV,23000170,2,,2023-03-21,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4301024,1,,2023-03-14,,,,,2,,,,,,1,9,1_1,1_1_PV_23000170,1_1_PV_23000170_2
1,2023,PV,23000181,2,,2023-03-27,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300240,1,,2023-03-20,,,,,2,,,,,,1,9,1_1,1_1_PV_23000181,1_1_PV_23000181_2
1,2023,PV,23000077,2,,2023-03-07,.ABTI,1,-10.000,0.000,-10.000,0.000,48.00000,48.00000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.00000,,0,0.00000,0.00000,,9,1.000000,,1,4300617,1,,2023-02-01,,,,,2,,,,,,1,9,1_1,1_1_PV_23000077,1_1_PV_23000077_2
1,2023,PC,23000162,2,,2023-05-08,..12/XG320024,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000746,1,,2023-05-04,,,,,2,,,,,,1,9,1_1,1_1_PC_23000162,1_1_PC_23000162_2
1,2023,PV,23000466,2,,2023-09-15,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300240,1,,2023-09-05,,,,,2,,,,,,1,9,1_1,1_1_PV_23000466,1_1_PV_23000466_2
1,2023,PV,23000344,3,,2023-06-22,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4301474,1,,2023-06-07,,,,,3,,,,,,1,9,1_1,1_1_PV_23000344,1_1_PV_23000344_3
1,2023,PC,23000093,1,,2023-03-09,80/00000,1,1000.000,0.000,1000.000,0.000,4.15000,4.15000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,3.04432,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000397,1,,2023-03-01,,,,,1,,,,,,1,9,1_1,1_1_PC_23000093,1_1_PC_23000093_1
1,2023,PC,23000126,2,,2023-04-17,AV021,1,1.000,0.000,1.000,0.000,78.00000,78.00000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,101.48000,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000163,1,,2023-03-27,,,,,2,,,,,,1,9,1_1,1_1_PC_23000126,1_1_PC_23000126_2
1,2023,PV,23000264,2,,2023-05-10,..03/6431080,1,1.000,1.000,1.000,1.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4301708,1,,2023-05-03,,,,,2,,,,,,1,9,1_1,1_1_PV_23000264,1_1_PV_23000264_2
1,2023,PC,23000013,4,,2023-09-19,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000651,1,,2023-01-09,,,,,4,,,,,,1,9,1_1,1_1_PC_23000013,1_1_PC_23000013_4
1,2023,PC,23000055,4,,2023-02-15,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000751,1,,2023-02-07,,,,,4,,,,,,1,9,1_1,1_1_PC_23000055,1_1_PC_23000055_4
1,2023,PC,23000388,5,,2023-12-15,55/32512,1,56.800,0.000,56.800,0.000,19.00000,19.00000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,18.97501,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000608,1,,2023-12-13,,,,,5,,,,,,1,9,1_1,1_1_PC_23000388,1_1_PC_23000388_5
1,2023,PV,23000458,1,,2023-09-08,12/80954,1,2.000,0.000,2.000,0.000,30.98000,30.98000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,14.00000,,0,0.00000,0.00000,,9,1.000000,,1,4300718,1,,2023-08-28,,,,,1,,,,,,1,9,1_1,1_1_PV_23000458,1_1_PV_23000458_1
