empresa,ejercicio,almacen,fecha_sf,fecha_ef,documento_sf,documento_ef,lote,subcta_c,subcta_s,pedido,linea_pedido,articulo,cantidad_sf,cantidad_ef,observaciones,n_traspaso,estado,of_original,empresa_id,almacen_id,ejercicio_id,name
1,2023,1,2023-09-04,2023-09-13,3727,3727,,4300200,,23000460,,02/09848R,27.000,27.000,,,1,,1,1_1,1_2023,1_2023_1_3727
1,2023,1,2023-09-05,2023-09-13,3745,3745,,4300617,,23000472,,02/10623,97.000,97.000,,,1,,1,1_1,1_2023,1_2023_1_3745
1,2023,1,2023-09-05,2023-09-14,3740,3740,,4300617,,23000472,,02/10621,42.000,42.000,,,1,,1,1_1,1_2023,1_2023_1_3740
1,2023,1,2023-12-18,,4018,,,4301144,,23000669,,02/10892,41.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4018
1,2023,1,2023-06-15,2023-09-14,3595,3595,,4300267,,23000362,,02/07940,448.000,448.000,,,1,,1,1_1,1_2023,1_2023_1_3595
1,2023,1,2023-06-15,2023-09-14,3596,3596,,4300267,,23000362,,02/07961,64.000,64.000,,,1,,1,1_1,1_2023,1_2023_1_3596
1,2023,1,2023-06-19,2023-09-20,3619,3619,,4300267,,23000370,,02/09944,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3619
1,2023,1,2023-11-09,2023-11-17,3920,3920,,4300267,,23000595,,10/10160,6425.000,6425.000,,,1,,1,1_1,1_2023,1_2023_1_3920
1,2023,1,2023-10-27,2023-11-07,3886,3886,,4300012,,23000581,,03/10000,9.000,9.000,,,1,,1,1_1,1_2023,1_2023_1_3886
1,2023,1,2023-09-05,2023-09-15,3738,3738,,4300617,,23000471,,02/10817C01,18.000,18.000,,,1,,1,1_1,1_2023,1_2023_1_3738
1,2023,1,2023-09-08,2023-09-15,3755,3755,,4300012,,23000481,,03/10000,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3755
1,2023,1,2023-09-15,2023-11-22,3785,3785,,4300267,,23000495,,02/10414,48.000,48.000,,,1,,1,1_1,1_2023,1_2023_1_3785
1,2023,1,2023-09-08,2023-09-15,3756,3756,,4300012,,23000481,,03/10000,15.000,15.000,,,1,,1,1_1,1_2023,1_2023_1_3756
1,2023,1,2023-09-15,2023-11-22,3787,3787,,4300267,,23000495,,02/10412,9329.000,9329.000,,,1,,1,1_1,1_2023,1_2023_1_3787
1,2023,1,2023-12-01,2023-12-14,4008,4008,,4300012,,23000656,,03/10000,23.000,23.000,,,1,,1,1_1,1_2023,1_2023_1_4008
1,2023,1,2023-09-21,2023-10-10,3804,3804,,4300240,,23000509,,04/024000140,12.000,12.000,,,1,,1,1_1,1_2023,1_2023_1_3804
1,2023,1,2023-09-20,2023-09-27,3795,3795,,4301505,,23000500,,02/10814R,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3795
1,2023,1,2023-09-27,2023-09-28,3816,3816,,4300267,,23000528,,55/00161MP,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3816
1,2023,1,2023-09-05,2023-09-22,3743,3743,,4300617,,23000472,,02/10526A01,90.000,90.000,,,1,,1,1_1,1_2023,1_2023_1_3743
1,2023,1,2023-06-19,2023-09-18,3621,3621,,4300267,,23000370,,02/09909,4215.000,4215.000,,,1,,1,1_1,1_2023,1_2023_1_3621
1,2023,1,2023-06-19,2023-09-20,3620,3620,,4300267,,23000370,,02/09946,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3620
1,2023,1,2023-07-26,2023-09-18,3713,3713,,4301718,,23000440,,02/10877,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3713
1,2023,1,2023-09-25,2023-10-18,3807,3807,,4300677,,23000511,,01/10342,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3807
1,2023,1,2023-09-12,2023-09-19,3763,3763,,4300617,,23000489,,02/09700A01,202.000,202.000,,,1,,1,1_1,1_2023,1_2023_1_3763
1,2023,1,2023-09-05,2023-09-18,3736,3736,,4300357,,23000467,,01/10339,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3736
1,2023,1,2023-09-08,2023-09-18,3754,3754,,4300532,,23000480,,01/10340R,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3754
1,2023,1,2023-09-25,2023-10-10,3805,3805,,4300532,,23000510,,01/10340,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3805
1,2023,1,2023-09-12,2023-09-19,3764,3764,,4300617,,23000489,,02/09700A02,208.000,208.000,,,1,,1,1_1,1_2023,1_2023_1_3764
1,2023,1,2023-10-02,2023-10-10,3838,3838,,4300240,,23000534,,04/024000203,8.000,8.000,,,1,,1,1_1,1_2023,1_2023_1_3838
1,2023,1,2023-09-20,2023-09-25,3797,3797,,4300617,,23000501,,02/10817CR,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3797
1,2023,1,2023-07-25,2023-09-26,3706,3706,,4309999,,0,,EP.001,11.000,11.000,,,1,,1,1_1,1_2023,1_2023_1_3706
1,2023,1,2023-11-24,2023-11-27,3982,3982,,4300617,,23000642,,55/00101MP,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3982
1,2023,1,2023-09-15,2023-09-18,3789,3789,,4300532,,23000497,,02/10880R,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3789
1,2023,1,2023-07-25,2023-09-26,3707,3707,,4309999,,0,,EP.001A,9.000,9.000,,,1,,1,1_1,1_2023,1_2023_1_3707
1,2023,1,2023-09-06,2023-09-26,3752,3752,,4301779,,23000478,,04/177900002D,91.000,91.000,,,1,,1,1_1,1_2023,1_2023_1_3752
1,2023,1,2023-09-05,2023-09-22,3744,3744,,4300617,,23000472,,02/10526A02,89.000,89.000,,,1,,1,1_1,1_2023,1_2023_1_3744
1,2023,1,2023-11-28,2023-12-05,3987,3987,,4300240,,23000647,,04/024000032,100.000,100.000,,,1,,1,1_1,1_2023,1_2023_1_3987
1,2023,1,2023-09-12,2023-09-22,3757,3757,,4300758,,23000484,,02/10879,24.000,24.000,,,1,,1,1_1,1_2023,1_2023_1_3757
1,2023,1,2023-09-12,2023-09-29,3770,3770,,4300617,,23000487,,02/107030901,74.000,74.000,,,1,,1,1_1,1_2023,1_2023_1_3770
1,2023,1,2023-12-11,2023-12-13,4012,4012,,4309999,,0,,13/10524,312.000,312.000,,,1,,1,1_1,1_2023,1_2023_1_4012
1,2023,1,2023-09-20,2023-09-27,3796,3796,,4301505,,23000500,,02/10813R,3.000,3.000,,,1,,1,1_1,1_2023,1_2023_1_3796
1,2023,1,2023-06-09,2023-11-30,3578,3578,,4309999,,0,,.RC,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3578
1,2023,1,2023-07-11,2023-09-27,3674,3674,,4300267,,23000414,,02/08097,144.000,144.000,,,1,,1,1_1,1_2023,1_2023_1_3674
1,2023,1,2023-09-12,2023-09-29,3771,3771,,4300617,,23000487,,02/107030902,37.000,37.000,,,1,,1,1_1,1_2023,1_2023_1_3771
1,2023,1,2023-12-18,,4023,,,4300267,,23000673,,02/09920A,16.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4023
1,2023,1,2023-12-11,,4013,,,4301244,,23000663,,02/10881A,6.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4013
1,2023,1,2023-09-20,2023-09-27,3799,3799,,4300012,,23000504,,03/10000,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3799
1,2023,1,2023-07-12,2023-09-29,3695,3695,,4301854,,23000422,,03/00464,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3695
1,2023,1,2023-09-21,2023-09-27,3801,3801,,4300012,,23000508,,03/10000,5.000,5.000,,,1,,1,1_1,1_2023,1_2023_1_3801
1,2023,1,2023-10-11,2023-11-06,3858,3858,,4301870,,23000557,,02/10882,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3858
1,2023,1,2023-09-27,2023-10-11,3814,3814,,4300758,,23000526,,03/00130,12.000,12.000,,,1,,1,1_1,1_2023,1_2023_1_3814
1,2023,1,2023-10-02,2023-10-10,3822,3822,,4300357,,23000531,,01/09691,31.000,31.000,,,1,,1,1_1,1_2023,1_2023_1_3822
1,2023,1,2023-10-04,2023-10-26,3847,3847,,4300617,,23000522,,02/061700043,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3847
1,2023,1,2023-11-14,2023-12-11,3946,3946,,4300617,,23000616,,02/10738A02,70.000,70.000,,,1,,1,1_1,1_2023,1_2023_1_3946
1,2023,1,2023-10-02,2023-10-10,3823,3823,,4300357,,23000531,,01/09700,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3823
1,2023,1,2023-10-27,2023-11-08,3882,3882,,4301286,,23000574,,01/10347R,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3882
1,2023,1,2023-08-02,2023-09-27,3717,3717,,4301682,,23000451,,01/10338,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3717
1,2023,1,2023-10-04,2023-10-30,3845,3845,,4301630,,23000540,,01/10314A,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3845
1,2023,1,2023-09-18,2023-09-27,3791,3791,,4301609,,23000498,,04/1609075050,1008.000,1008.000,,,1,,1,1_1,1_2023,1_2023_1_3791
1,2023,1,2023-09-30,2023-09-30,3821,3821,,4309999,,0,,04/99999,25.001,25.001,,,1,,1,1_1,1_2023,1_2023_1_3821
1,2023,1,2023-09-18,2023-09-27,3792,3792,,4301609,,23000498,,04/1609100050,1397.000,1397.000,,,1,,1,1_1,1_2023,1_2023_1_3792
1,2023,1,2023-10-20,2023-10-27,3873,3873,,4300758,,23000565,,02/10886,30.000,30.000,,,1,,1,1_1,1_2023,1_2023_1_3873
1,2023,1,2023-09-18,2023-09-27,3793,3793,,4301609,,23000498,,04/1609100100,100.000,100.000,,,1,,1,1_1,1_2023,1_2023_1_3793
1,2023,1,2023-10-11,2023-10-17,3857,3857,,4300357,,23000555,,01/09874,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3857
1,2023,1,2023-09-30,2023-09-30,3820,3820,,4309999,,0,,.ABC03,84.000,84.000,,,1,,1,1_1,1_2023,1_2023_1_3820
1,2023,1,2023-10-06,2023-10-30,3849,3849,,4301697,,23000545,,04/01104A,1605.000,1605.000,,,1,,1,1_1,1_2023,1_2023_1_3849
1,2023,1,2023-10-02,2023-11-17,3827,3827,,4300617,,23000533,,02/09700,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3827
1,2023,1,2023-09-27,2023-10-17,3812,3812,,4301244,,23000516,,02/10881,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3812
1,2023,1,2023-09-27,2023-10-04,3813,3813,,4300617,,23000520,,02/1070304R,30.000,30.000,,,1,,1,1_1,1_2023,1_2023_1_3813
1,2023,1,2023-09-18,2023-10-10,3794,3794,,4300357,,23000499,,03/00412,3.000,3.000,,,1,,1,1_1,1_2023,1_2023_1_3794
1,2023,1,2023-10-04,2023-10-10,3841,3841,,4301708,,23000536,,03/1431080,3.000,3.000,,,1,,1,1_1,1_2023,1_2023_1_3841
1,2023,1,2023-10-04,2023-10-10,3842,3842,,4301708,,23000536,,03/6431080,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3842
1,2023,1,2023-07-07,2023-10-06,3663,3663,,4300617,,23000402,,02/1002102,2878.000,2878.000,,,1,,1,1_1,1_2023,1_2023_1_3663
1,2023,1,2023-07-11,2023-10-06,3667,3667,,4300267,,23000410,,02/07961,80.000,80.000,,,1,,1,1_1,1_2023,1_2023_1_3667
1,2023,1,2023-07-11,2023-10-06,3668,3668,,4300267,,23000410,,02/07962,80.000,80.000,,,1,,1,1_1,1_2023,1_2023_1_3668
1,2023,1,2023-10-02,2023-10-04,3835,3835,,4309999,,0,,10/00584,254.000,254.000,,,1,,1,1_1,1_2023,1_2023_1_3835
1,2023,1,2023-07-11,2023-10-04,3669,3669,,4300267,,23000410,,02/08687,31990.000,31990.000,,,1,,1,1_1,1_2023,1_2023_1_3669
1,2023,1,2023-09-27,2023-10-06,3819,3819,,4301438,,23000530,,04/143800015,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3819
1,2023,1,2023-09-25,2023-10-04,3806,3806,,4300532,,23000510,,02/10880R,34.000,34.000,,,1,,1,1_1,1_2023,1_2023_1_3806
1,2023,1,2023-10-23,2023-10-30,3880,3880,,4300753,,23000572,,04/00752,935.000,935.000,,,1,,1,1_1,1_2023,1_2023_1_3880
1,2023,1,2023-08-04,2023-10-20,3721,3721,,4300267,,23000454,,02/08689,17565.000,17565.000,,,1,,1,1_1,1_2023,1_2023_1_3721
1,2023,1,2023-09-27,2023-10-10,3815,3815,,4300012,,23000527,,03/10004,3.000,3.000,,,1,,1,1_1,1_2023,1_2023_1_3815
1,2023,1,2023-10-02,2023-10-20,3836,3836,,4300617,,23000533,,02/0970001,56.000,56.000,,,1,,1,1_1,1_2023,1_2023_1_3836
1,2023,1,2023-10-02,2023-10-17,3837,3837,,4300617,,23000533,,02/10166A,42.000,42.000,,,1,,1,1_1,1_2023,1_2023_1_3837
1,2023,1,2023-09-12,2023-10-25,3765,3765,,4301557,,23000490,,02/09991A,100.000,100.000,,,1,,1,1_1,1_2023,1_2023_1_3765
1,2023,1,2023-10-11,2023-10-23,3854,3854,,4301309,,23000550,,04/33701,308.000,308.000,,,1,,1,1_1,1_2023,1_2023_1_3854
1,2023,1,2023-10-20,2023-10-30,3861,3861,,4300267,,23000558,,02/09311A,227.000,227.000,,,1,,1,1_1,1_2023,1_2023_1_3861
1,2023,1,2023-09-27,2023-10-25,3809,3809,,4300267,,23000518,,02/07959,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3809
1,2023,1,2023-09-12,2023-10-20,3768,3768,,4301557,,23000490,,02/0986901,185.000,185.000,,,1,,1,1_1,1_2023,1_2023_1_3768
1,2023,1,2023-09-12,2023-10-20,3769,3769,,4301557,,23000490,,02/0973802,105.000,105.000,,,1,,1,1_1,1_2023,1_2023_1_3769
1,2023,1,2023-10-11,2023-10-25,3855,3855,,4301708,,23000552,,03/6331090,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3855
1,2023,1,2023-10-20,2023-10-27,3872,3872,,4300758,,23000565,,02/10885,30.000,30.000,,,1,,1,1_1,1_2023,1_2023_1_3872
1,2023,1,2023-09-12,2023-09-22,3760,3760,,4300837,,23000485,,02/10333AR,32.000,32.000,,,1,,1,1_1,1_2023,1_2023_1_3760
1,2023,1,2023-12-18,,4019,,,4300200,,23000670,,02/09848R,7.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4019
1,2023,1,2023-11-09,2023-12-01,3911,3911,,4300267,,23000599,,02/09197,50.000,50.000,,,1,,1,1_1,1_2023,1_2023_1_3911
1,2023,1,2023-12-18,,4024,,,4300267,,23000673,,02/09921A,16.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4024
1,2023,1,2023-12-05,2023-12-11,4009,4009,,4309999,,0,,10/09510,164.000,164.000,,,1,,1,1_1,1_2023,1_2023_1_4009
1,2023,1,2023-11-14,2023-12-11,3945,3945,,4300617,,23000616,,02/10738A01,165.000,165.000,,,1,,1,1_1,1_2023,1_2023_1_3945
1,2023,1,2023-11-23,2023-12-13,3977,3977,,4300357,,23000639,,01/10339,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3977
1,2023,1,2023-10-20,2023-11-24,3865,3865,,4300267,,23000559,,02/08689,7633.000,7633.000,,,1,,1,1_1,1_2023,1_2023_1_3865
1,2023,1,2023-10-20,2023-11-06,3877,3877,,4300228,,23000569,,01/08265,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3877
1,2023,1,2023-09-12,2023-10-24,3766,3766,,4301557,,23000490,,02/09991A01,16934.000,16934.000,,,1,,1,1_1,1_2023,1_2023_1_3766
1,2023,1,2023-10-31,2023-10-31,3891,3891,,4309999,,0,,.ABC03,37.000,37.000,,,1,,1,1_1,1_2023,1_2023_1_3891
1,2023,1,2023-10-31,2023-11-07,3899,3899,,4301708,,23000592,,03/6431080,3.000,3.000,,,1,,1,1_1,1_2023,1_2023_1_3899
1,2023,1,2023-11-16,2023-11-30,3957,3957,,4300357,,23000623,,02/09714,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3957
1,2023,1,2023-10-31,2023-11-08,3898,3898,,4300617,,23000590,,02/107030103,105.000,105.000,,,1,,1,1_1,1_2023,1_2023_1_3898
1,2023,1,2023-10-31,2023-10-31,3892,3892,,4309999,,0,,04/99999,16.768,16.768,,,1,,1,1_1,1_2023,1_2023_1_3892
1,2023,1,2023-10-04,2023-11-08,3843,3843,,4301017,,23000538,,02/10531R,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3843
1,2023,1,2023-10-02,2023-11-14,3829,3829,,4300617,,23000533,,02/09761A,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3829
1,2023,1,2023-11-10,2023-12-13,3923,3923,,4300718,,23000598,,03/00453,5.000,5.000,,,1,,1,1_1,1_2023,1_2023_1_3923
1,2023,1,2023-10-20,2023-10-25,3876,3876,,4301708,,23000567,,03/2631135R,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3876
1,2023,1,2023-09-27,2023-10-24,3810,3810,,4300267,,23000518,,02/08720,628.000,628.000,,,1,,1,1_1,1_2023,1_2023_1_3810
1,2023,1,2023-10-20,2023-10-26,3874,3874,,4301167,,23000564,,02/10883,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3874
1,2023,1,2023-08-04,2023-10-25,3719,3719,,4300267,,23000454,,02/08098A,32.000,32.000,,,1,,1,1_1,1_2023,1_2023_1_3719
1,2023,1,2023-10-27,2023-11-14,3885,3885,,4301144,,23000580,,01/10110,209.000,209.000,,,1,,1,1_1,1_2023,1_2023_1_3885
1,2023,1,2023-08-04,2023-10-25,3720,3720,,4300267,,23000454,,02/08099A,32.000,32.000,,,1,,1,1_1,1_2023,1_2023_1_3720
1,2023,1,2023-10-11,2023-10-25,3856,3856,,4301682,,23000553,,10/02009,71.000,71.000,,,1,,1,1_1,1_2023,1_2023_1_3856
1,2023,1,2023-10-20,2023-10-26,3875,3875,,4301167,,23000564,,02/10884,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3875
1,2023,1,2023-10-04,2023-10-25,3840,3840,,4301708,,23000536,,02/10766,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3840
1,2023,1,2023-12-20,,4055,,,4301851,,23000689,,02/10902,8.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4055
1,2023,1,2023-08-04,2023-10-25,3718,3718,,4300267,,23000454,,02/08097,288.000,288.000,,,1,,1,1_1,1_2023,1_2023_1_3718
1,2023,1,2023-11-09,2023-11-27,3912,3912,,4300267,,23000599,,02/0919701,50.000,50.000,,,1,,1,1_1,1_2023,1_2023_1_3912
1,2023,1,2023-09-27,2023-10-27,3818,3818,,4300267,,23000529,,02/09309A,245.000,245.000,,,1,,1,1_1,1_2023,1_2023_1_3818
1,2023,1,2023-09-20,2023-10-25,3798,3798,,4301690,,23000502,,01/10341,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3798
1,2023,1,2023-11-16,2023-11-30,3958,3958,,4300357,,23000623,,01/09691,19.000,19.000,,,1,,1,1_1,1_2023,1_2023_1_3958
1,2023,1,2023-10-04,2023-10-27,3844,3844,,4301851,,23000539,,04/00020,280.000,280.000,,,1,,1,1_1,1_2023,1_2023_1_3844
1,2023,1,2023-10-31,2023-11-08,3894,3894,,4300837,,23000588,,02/07530BR,9.000,9.000,,,1,,1,1_1,1_2023,1_2023_1_3894
1,2023,1,2023-10-31,2023-11-08,3895,3895,,4300837,,23000588,,02/10333AR,12.000,12.000,,,1,,1,1_1,1_2023,1_2023_1_3895
1,2023,1,2023-10-31,2023-11-24,3897,3897,,4300267,,23000589,,02/08720,997.000,997.000,,,1,,1,1_1,1_2023,1_2023_1_3897
1,2023,1,2023-10-20,2023-11-08,3870,3870,,4301856,,23000561,,01/10346,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3870
1,2023,1,2023-10-20,2023-11-02,3860,3860,,4300267,,23000558,,02/09310A01,225.000,225.000,,,1,,1,1_1,1_2023,1_2023_1_3860
1,2023,1,2023-10-27,2023-11-07,3887,3887,,4300160,,23000583,,03/6423120,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3887
1,2023,1,2023-10-20,2023-11-02,3859,3859,,4300267,,23000558,,02/09310A,107.000,107.000,,,1,,1,1_1,1_2023,1_2023_1_3859
1,2023,1,2023-12-20,2023-12-22,4054,4054,,4301872,,23000687,,02/10510B,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_4054
1,2023,1,2023-11-30,2023-12-21,3998,3998,,4301621,,23000652,,02/10897,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3998
1,2023,1,2023-11-09,2023-11-23,3907,3907,,4300267,,23000599,,10/90008,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3907
1,2023,1,2023-10-20,2023-11-02,3871,3871,,4300617,,23000562,,02/0971502,222.000,222.000,,,1,,1,1_1,1_2023,1_2023_1_3871
1,2023,1,2023-10-25,2023-11-02,3881,3881,,4300357,,23000578,,02/09714,11.000,11.000,,,1,,1,1_1,1_2023,1_2023_1_3881
1,2023,1,2023-10-27,2023-11-02,3888,3888,,4300357,,23000578,,01/09691,22.000,22.000,,,1,,1,1_1,1_2023,1_2023_1_3888
1,2023,1,2023-11-10,2023-12-20,3935,3935,,4309999,,0,,10/01053,1030.000,1030.000,,,1,,1,1_1,1_2023,1_2023_1_3935
1,2023,1,2023-10-27,2023-11-02,3889,3889,,4300357,,23000578,,01/09874,8.000,8.000,,,1,,1,1_1,1_2023,1_2023_1_3889
1,2023,1,2023-11-23,2023-11-30,3978,3978,,4300357,,23000639,,01/09700,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3978
1,2023,1,2023-11-10,2023-12-20,3929,3929,,4309999,,0,,10/01000,117.000,117.000,,,1,,1,1_1,1_2023,1_2023_1_3929
1,2023,1,2023-10-31,2023-11-24,3896,3896,,4300267,,23000589,,02/10656,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3896
1,2023,1,2023-07-11,2023-11-07,3670,3670,,4300267,,23000412,,02/09945,384.000,384.000,,,1,,1,1_1,1_2023,1_2023_1_3670
1,2023,1,2023-07-11,2023-11-07,3671,3671,,4300267,,23000412,,02/09944,64.000,64.000,,,1,,1,1_1,1_2023,1_2023_1_3671
1,2023,1,2023-10-31,2023-11-10,3893,3893,,4301682,,23000586,,02/10889,3.000,3.000,,,1,,1,1_1,1_2023,1_2023_1_3893
1,2023,1,2023-07-11,2023-11-07,3672,3672,,4300267,,23000412,,02/09946,64.000,64.000,,,1,,1,1_1,1_2023,1_2023_1_3672
1,2023,1,2023-09-13,2023-11-09,3772,3772,,4300267,,23000492,,02/09945,192.000,192.000,,,1,,1,1_1,1_2023,1_2023_1_3772
1,2023,1,2023-10-27,2023-11-09,3883,3883,,4301827,,23000576,,02/10888,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3883
1,2023,1,2023-09-13,2023-11-09,3773,3773,,4300267,,23000492,,02/09944,32.000,32.000,,,1,,1,1_1,1_2023,1_2023_1_3773
1,2023,1,2023-09-13,2023-11-09,3774,3774,,4300267,,23000492,,02/09946,32.000,32.000,,,1,,1,1_1,1_2023,1_2023_1_3774
1,2023,1,2023-10-02,2023-11-09,3825,3825,,4300617,,23000533,,02/09700A01,3282.000,3282.000,,,1,,1,1_1,1_2023,1_2023_1_3825
1,2023,1,2023-10-02,2023-11-09,3826,3826,,4300617,,23000533,,02/09700A02,3084.000,3084.000,,,1,,1,1_1,1_2023,1_2023_1_3826
1,2023,1,2023-10-27,2023-11-13,3890,3890,,4301819,,23000584,,02/09510,200.000,200.000,,,1,,1,1_1,1_2023,1_2023_1_3890
1,2023,1,2023-11-28,2023-11-30,3993,3993,,4300012,,23000648,,03/10000,5.000,5.000,,,1,,1,1_1,1_2023,1_2023_1_3993
1,2023,1,2023-10-20,2023-11-30,3867,3867,,4300267,,23000560,,02/09944,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3867
1,2023,1,2023-11-10,2023-11-13,3936,3936,,4300267,,23000606,,02/10317,45.000,45.000,,,1,,1,1_1,1_2023,1_2023_1_3936
1,2023,1,2023-11-10,2023-11-13,3937,3937,,4300267,,23000606,,55/40301MPA,450.000,450.000,,,1,,1,1_1,1_2023,1_2023_1_3937
1,2023,1,2023-10-20,2023-11-30,3868,3868,,4300267,,23000560,,02/09946,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3868
1,2023,1,2023-11-09,2023-11-30,3914,3914,,4300267,,23000599,,02/09002,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3914
1,2023,1,2023-10-20,2023-11-13,3878,3878,,4301621,,23000570,,02/10629,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3878
1,2023,1,2023-11-10,2023-11-13,3924,3924,,4301621,,23000601,,02/10891R,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3924
1,2023,1,2023-11-13,2023-11-13,3940,3940,,4301621,,23000603,,02/10894,24.000,24.000,,,1,,1,1_1,1_2023,1_2023_1_3940
1,2023,1,2023-11-10,2023-12-01,3927,3927,,4309999,,0,,10/10161,906.000,906.000,,,1,,1,1_1,1_2023,1_2023_1_3927
1,2023,1,2023-09-15,2023-11-14,3779,3779,,4300267,,23000493,,02/09486A,3997.000,3997.000,,,1,,1,1_1,1_2023,1_2023_1_3779
1,2023,1,2023-11-28,2023-12-15,3990,3990,,4300617,,23000649,,02/10817D02,198.000,198.000,,,1,,1,1_1,1_2023,1_2023_1_3990
1,2023,1,2023-11-21,2023-12-12,3973,3973,,4302013,,23000635,,01/09968A,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3973
1,2023,1,2023-09-15,2023-11-14,3776,3776,,4300267,,23000493,,02/09489A,96.000,96.000,,,1,,1,1_1,1_2023,1_2023_1_3776
1,2023,1,2023-11-07,2023-11-13,3902,3902,,4301489,,23000573,,01/09618A,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3902
1,2023,1,2023-11-28,2023-12-04,3986,3986,,4300160,,23000646,,04/016000001,12.000,12.000,,,1,,1,1_1,1_2023,1_2023_1_3986
1,2023,1,2023-11-07,2023-11-13,3903,3903,,4301489,,23000573,,01/09618AR,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3903
1,2023,1,2023-10-02,2023-11-16,3833,3833,,4300617,,23000533,,02/0980601,1760.000,1760.000,,,1,,1,1_1,1_2023,1_2023_1_3833
1,2023,1,2023-10-02,2023-11-16,3834,3834,,4300617,,23000533,,02/0980602,1575.000,1575.000,,,1,,1,1_1,1_2023,1_2023_1_3834
1,2023,1,2023-09-15,2023-11-14,3777,3777,,4300267,,23000493,,02/09487A,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3777
1,2023,1,2023-10-02,2023-11-17,3828,3828,,4300617,,23000533,,02/0970002,3087.000,3087.000,,,1,,1,1_1,1_2023,1_2023_1_3828
1,2023,1,2023-10-02,2023-11-16,3832,3832,,4300617,,23000533,,02/09806,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3832
1,2023,1,2023-11-30,2023-12-05,4002,4002,,4300145,,23000653,,02/10901,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_4002
1,2023,1,2023-09-15,2023-11-22,3786,3786,,4300267,,23000495,,02/10415,48.000,48.000,,,1,,1,1_1,1_2023,1_2023_1_3786
