empresa,codigo,descripcion_1,descripcion_2,v_int,v_dec1,v_dec2,v_char,parametro,empresa_id,name
999,236,******* PORTES -- COMPRAS **************0 - Desactivado,1 - Activado. Asignacion automatica.    2 - Activado. Abre pantalla.,,,,,0,999,999_236
999,237,*** CONSULTA ARTICULOS ( COMPRAS ) *****,0 - Consulta Articulos ( stock ).       1 - Consulta Articulos ( Medidas ).,,,,,0,999,999_237
999,238,**** CONSULTA ARTICULOS ( VENTAS  ) ****,0 -  Consulta Articulos ( stock )       1 -  Consulta Articulos ( Medidas ),,,,,0,999,999_238
999,239,******** EJERCICIO CONTABLE ************0 - El periodo del ejercico pertenece al, ano natural.                           1 - No pertenece al ano natural.,,,,,0,999,999_239
999,240,********** ALBARANES VENTA *************0 - Desactivado.,1 - Los datos del campo clv_ven_1 cuando se trata de una modificacion se borran.,,,,,0,999,999_240
999,241,*********** BLOQUEO LINEAS  ************0 - La linia bloqueada no se puede modif,icar.                                   1 - Se puede modificar.,,,,,0,999,999_241
999,242,***** ACTIVACION MINIMOS VENTAS ********,0 - Minimos desactivados.               1 - Minimos activados.,,,,,0,999,999_242
999,243,******* FACT. AGRUPADA VENTAS **********0 - No utiliza el campo codexpe como rup,tura en el facturacion agrupada.        1 -Utiliza el campo codexpe como ruptura,,,,,0,999,999_243
999,244,********** CENTROS ( COMPRAS  ) ********0 - Selecciona las subcta. de traspaso a,cont. por articulos.                    1 - Subcta. traspaso por familia.,,,,,0,999,999_244
999,245,*********** CENTROS ( VENTAS ) *********0 - Selecciona las subcta. de traspaso a,cont. por articulos.                    1 - Subcta. traspaso por familia.,,,,,0,999,999_245
999,246,* GENERACION ALTA AUTOMATICA ARTICULOS *    ***** PEDIDOS DE VENTA *****,0 - No crea la descripcion varios idioma1 - Crea la descripcion varios idiomas,,,,,0,999,999_246
999,247,************ CALCULO PMP  **************0 - Realiza el calculo pmp.,1 - No realiza el calculo si la cantidad de la linia es negativa o precio = 0.,,,,,0,999,999_247
999,248,**** TARIFAS VENTAS ESPECIALES *********0 - Tarifas ventas std.,1 - Tarifas ventas esp.,,,,0,0,999,999_248
999,249,********* GENERACION SERIES ************0 - El almacen de fabricacion sera el de, la ficha tecnica.                      1 - Almacen de fabricacion sera pedido.,,,,,0,999,999_249
999,250,******** CANALES ( VENTAS )  ***********0 - No pide usuario al introducir canal.,1 - Pide usuario.                       ( Junto con el parametro 232 ),,,,,0,999,999_250
999,251,********  CANALES ( COMPRAS )  *********0 - No pide usuario al introducir canal.,1 - Pide usuario                         ( Junto parametro 233 ),,,,,0,999,999_251
999,252,*** PARAMETRO XSINFO GRAFICO (MENU)  ***0 - No pide los datos empresa al abrir,el menu.                                1 - Pide datos empresa al abrir el menu.,,,,,0,999,999_252
999,253,Control de Riesgo por linea:            0 -> No se realiza el control,1 -> AVISA si se sobrepasa el riesgo.   2 -> AVISA y pide Password (al grabar).,,,, *** USO EXCLUSIVO PEDIDOS VENTA ***,0,999,999_253
999,254,Control de Riesgo por linea:            0 -> No se realiza el control,1 -> AVISA si se sobrepasa el riesgo.   2 -> AVISA y pide Password (al grabar).,,,,*** USO EXCLUSIVO ALBARANES DE VENTA ***,0,999,999_254
999,255,Control de Riesgo por linea:            0 -> No se realiza el control,1 -> AVISA si se sobrepasa el riesgo.   2 -> AVISA y pide Password (al grabar).,,,, *** USO EXCLUSIVO PEDIDOS COMPRA ***,0,999,999_255
999,256,Control de Riesgo por linea:            0 -> No se realiza el control,1 -> AVISA si se sobrepasa el riesgo.   2 -> AVISA y pide Password (al grabar).,,,,*** USO EXCLUSIVO ALBARANES DE COMPRA ***,0,999,999_256
999,257,*** ARTICULOS DE CONSUMO - PROMOCIONES *,0 - No trabaja con articulos de consumo 1 - Trabaja con articulos de consumo,,,,,0,999,999_257
999,258,******** OFERTAS POR OBRAS ******,0 - No trabaja con ofertas por obras.   1 - Trabja con ofertas por obras.,,,,,0,999,999_258
999,259,**********  ENTREGAS A CUENTA **********,0 - No asigna entregas a cuenta.        1 - Asigna entregas a cuenta.,,,,,0,999,999_259
999,260,**************  ABONOS  ****************0 - No utiliza abonos para saldar Factu.,1 - Utiliza abonos para saldar facturas,,,,RD,0,999,999_260
999,261,**************  ABONOS  ****************0 - Coje todas las formas de pago.,1 - Forma de pago introducida en el campo codigo char no se utiliza como abono.,,,,NA,0,999,999_261
999,265,**********  GESTION DE VENTAS **********0 - Permite introducir lineas con cantid,ad y precio a cero.                     1 - No Permite,,,,,0,999,999_265
999,266,**** PRECIO COSTE ARTICULOS . **********0 - Funcionamiento STd.,1 - Asistente para calcular el precio neto.,,,,,0,999,999_266
999,267,**** ARTICULOS DE CONSUMO -- COMPRAS ***,0 - No trabaja con articulos de consumo.1 - Trabaja con articulos de consumo.,,,,,0,999,999_267
999,268,**** CONTROL TARJETAS CLIENTE **********   *****  PEDIDOS DE VENTA ***,0 - Desactivado                         1 - Activado,,,,,1,999,999_268
999,269,****** CONTROL TARJETAS CLIENTE  *******   ***** PRESUPUESTOS VENTA ******,0 - Desactivado                         1 - Activado,,,,,1,999,999_269
999,270,*********  TARJETA CLIENTE  **********     **** ALBARANES DE VENTA *****,0 - Desactivado                         1 - Activado,,,,,1,999,999_270
999,178,USO EXCLUSIVO TPV. CAMBIO ALMACEN.      0 - Funcionamiento normal.,1 - Se puede cambiar el almacen desde la entrada del documento.,,,,,0,999,999_178
999,179,EXPEDIENTES - VENTAS                    0 - No trabaja con expedientes.,1 - Trabaja con expedientes.,,,,,0,999,999_179
999,180,EXPEDIENTES - COMPRAS                   0 - No trabaja con expedientes.,1 - Trabaja con expedientes.,,,,,0,999,999_180
999,181,Introduccion manual o asistida de la cantidad en las lineas.,0 - Manual                              1 - Abre la ventana. Asistida.,,,,,0,999,999_181
999,182,Albaranes de Compra. (plegador o bobina)0 - Deja alterar el campo precio de la t,abla m0319 al realitzar una modificacion1 - No deja alterar.,,,,,0,999,999_182
999,183,0 - Funcionamiento normal               1 - Precio en tarifas a nivel de miles y,utilizacion en ventas a nivel de unidad.(junto con la clave de articulo).,,,,,0,999,999_183
999,184,APLICAR DTO EN FAMILIAS Y SUBFAMILIAS A PARTIR DE LA TABLA M021002 / M020401.,0 - No se aplica  1 - Se aplica         2 - Abre ventana y pregunta.,,,,,0,999,999_184
999,185,DIRECCIONES DE OBRA. MAS DE UNA DIRECCION POR SUBCUENTA, 0 - Desactivado                         1 - Activado,,,,,0,999,999_185
999,186,******  PRESUPUESTOS VENTAS ************0- NO pide observaciones linia .,1- Pide observaciones linia. 2 - No pideobservaciones pero se cargan y se graban,,,, ,0,999,999_186
999,187,***********  PEDIDOS VENTAS ************0- NO pide observaciones linia .,1- Pide observaciones linia. 2 - No pideobservaciones pero se cargan y se graban,,,, ,0,999,999_187
999,188,*********  ALBARANES VENTAS ************0- NO pide observaciones linia .,1- Pide observaciones linia. 2 - No pideobservaciones pero se cargan y se graban,,,, ,0,999,999_188
999,189,**********  PEDIDOS COMPRAS ************0- NO pide observaciones linia .,1- Pide observaciones linia. 2 - No pideobservaciones pero se cargan y se graban,,,, ,0,999,999_189
999,190,********  ALBARANES COMPRAS ************0- NO pide observaciones linia .,1- Pide observaciones linia. 2 - No pideobservaciones pero se cargan y se graban,,,, ,0,999,999_190
999,191,Funcionamiento especial de entrada del producto acabado desde albaranes compra.,0 - Desactivado.                        1 - Activado.,,,,,0,999,999_191
999,192,CONTROL ALTA AUTOMATICA DE ARTICULOS DESDE PRESUPUESTOS VENTA.,0 - Desactivado                         1 - Activado,,,,,0,999,999_192
999,193,CONTROL ALTA AUTOMATICA DE ARTICULOS DESDE PEDIDOS DE VENTA.,0 - Desactivado.                        1 - Activado.,,,,,0,999,999_193
999,194,FECHA FACTURA NO PUEDE SER ANTERIOR A FECHA ALBARAN. (COMPRAS),0 - Activado realiza comprobacion       1 - Desactivado.,,,,,0,999,999_194
999,195,ASIGNACION CLIENTE/PEDIDO A PIEZAS. EN PEDIDOS DE COMPRA.,0 - Desactivado.                        1 - Activado.,,,,,0,999,999_195
999,196,"Doble moneda base en apuntes , facturas compra y servicio.",0 - Desactivado.                        1 - Activado.,,,,,0,999,999_196
999,197,ASIGNACION DE PIEZAS EN ALBARANES DE VENTA.,0 - Asignacion normal.                  1 - Asignacion especial.,,,,,0,999,999_197
999,198,0 - Funcionamiento normal.              1 - Precio en tarifas a nivel de miles y, utilizacion en ventas a nivel de unidad(con la clave del articulo) COMPRAS .,,,,,0,999,999_198
999,199,Segundo precio en lineas para  comisiones. (Presupuestos).,0 - Desactivado.                        1 - Activado,,,,,0,999,999_199
999,200,Segundo precio en lineas para pedidos.(PV).,0 - Desactivado                         1 - Activado,,,,,0,999,999_200
999,201,Segundo precio en lineas para albaranes.(SV).,0 - Desactivado.                        1 - Activado.,,,,,0,999,999_201
999,202,**** CONTROL VENDEDOR PP ***************0 - Desactivado,1 - Activado. Es obligatorio la introduccion del vendedor uno .,,,,,0,999,999_202
999,203,COMISION UNO EN VENTAS POR VENDEDOR Y FAMILIA DEL ARTICULO.,0 - Por la tabla m050103                1 - Por la tabla m050101,,,,,0,999,999_203
999,204,APLICAR IMPUESTO RESIDUOS CARNICOS.       ********   VENTAS   ***********,0 - Desactivado                         1 - Activado,,,,,0,999,999_204
19,1062,*** NO SE USA ***,,,,,,0,19,19_1062
999,206,IMPUESTO RESIDUOS CARNICOS.                *******    COMPRAS  **********,0 - Desactivado                         1 - Activado,,,,,0,999,999_206
999,207,APLICAR CARGO DOS                       0 - No se tendra en cuenta para el IVA.,1 - Contara para el IVA.,,,,,0,999,999_207
999,208,APLICAR CARGO FINANCIERO                0 - No se tendra en cuenta para el IVA.,1 - Contara para el IVA.,,,,,0,999,999_208
999,209,MANTENIMIENTO ARTICULOS - Piezas        0 - No se permite la modificacion del ca,mpo ANCHO.                              1 - Se permite la modificacion.,,,,,0,999,999_209
999,211,************* TARIFAS CLIENTE **********,0 - Tarifa Std. por cliente             1 - Tarifa por cliente y almacen.,,,,,0,999,999_211
999,212,********** CATEGORIA CLIENTE ***********,0 - Categoria Std. por cliente          1 - Categoria por cliente y almacen.,,,,,0,999,999_212
999,213,*********  OFERTAS CLIENTES ************,0 - Ofertas Std. por cliente            1 - Ofertas Std. por cliente y almacen.,,,,,0,999,999_213
999,214,********** DEVOLUCIONES ****************0 - No tabaja con devoluciones.,1 - Importe negativo pregunta si es dev.2 - Importe negativo asume que es dev.,,,,,0,999,999_214
999,215,VENCIMIENTOS RECIBOS DESDE FACTURA VENTA   *****AL GRABAR FACTURA *****,0 - No modifica vencimientos            1 - Modifica vencimientos,,,,,0,999,999_215
999,216,VENCIMIENTOS RECIBOS FACTURAS COMPRAS      ********AL  GRABAR FACTURA  *********,0 - No modifica vencimientos.           1 - Modifica vencimientos.,,,,,0,999,999_216
999,217,********* NO SE UTILIZA ****************,,,,,,0,999,999_217
999,218,Albaranes de Compra. (plegador o bobina)0 - No deja alterar la tabla m0319 en el,caso de una modificacion.               1 - Deja alterar la tabla m0319.,,,,,0,999,999_218
999,219,***************** PMP ******************,0 - Realiza el calculo del pmp.         1 - No realiza el calculo del pmp.,,,,,0,999,999_219
999,220,LIQUIDACION DE LINEAS SERVIDAS PARCIAL. 0 - Abre pantalla,1 - Quedan pendientes en el Pedido.     2 - Se Liquidan del Pedido.,,,,,0,999,999_220
999,221,LIQ. LINEAS NO INSERTADAS EN EL ALBARAN 0 - Abre pantalla,1 - Quedan pendientes en el Pedido      2 - Se liquidan del Pedido,,,,,0,999,999_221
999,222,****** PEDIDO DE VENTAS PROCEDE OF *****0 - Desactivado,1 - No dejara borrar una linea del pedido en el caso que proceda de la OF.,,,,,0,999,999_222
999,223,*** RUTAS REPARTO - DATOS REPARTO ***         *****   ALMACEN   ******,0 - Rutas reparto Std. por cliente      1 - Rutas reparto por cliente y almacen,,,,,0,999,999_223
999,224,****** FORMAS PAGO POR ALMACEN *********,0 -  Formas pago Std. por cliente       1 -  Formas pago por cliente y almacen,,,,,0,999,999_224
999,122,*** Utilizacion Subcta Facturacion ***  0 - Agrupa por Subcta y subcta factura-,    cion solamente para la direccion    1 - Agrupa por subcta facturacion,,,,*** FACTURAS DE COMPRAS ***,0,999,999_122
999,123,BAJA PEDIDO CON CANTIDADES SERVIDAS-VTAS'0' - Baja Normal del Pedido.,'1' - Opcion Eliminar o Liquidar Pedido.,,,,,0,999,999_123
999,124,BAJA PEDIDO CON CANTIDADES SERVIDAS-CPRS'0' - Baja Normal del Pedido,'1' - Opcion Eliminar o Liquidar Pedido.,,,,,0,999,999_124
999,125,** NUMERO DE INTENTOS TABLA BLOQUEADA **'0' No existe control.,"'1' Codigo integer es el numero de          intentos, si se agota pregunta.",50,,,,0,999,999_125
999,126,*ENTRADA FRACCIONADA CODIGO ARTICULO-PP*'0' Entrada Normal Codigo Articulo.,'1' Entrada Fraccionada Codigo Articulo.,,,,,0,999,999_126
999,127,*ENTRADA FRACCIONADA CODIGO ARTICULO-PV*'0' Entrada Normal Codigo Articulo.,'1' Entrada Fraccionada Codigo Articulo.,,,,,0,999,999_127
999,128,*ENTRADA FRACCIONADA CODIGO ARTICULO-SV*'0' Entrada Normal Codigo Articulo.,'1' Entrada Fraccionada Codigo Articulo.,,,,,0,999,999_128
999,129,*ENTRADA FRACCIONADA CODIGO ARTICULO-PC*'0' Entrada Normal Codigo Articulo.,'1' Entrada Fraccionada Codigo Articulo.,,,,,0,999,999_129
999,130,*ENTRADA FRACCIONADA CODIGO ARTICULO-EC*'0' Entrada Normal Codigo Articulo.,'1' Entrada Fraccionada Codigo Articulo.,,,,,0,999,999_130
999,131,* CONSULTA DOC. PENDIENTES (F5) VENTAS *    * PARA LAS SUBCUENTAS MANUALES *,'0' Muestra Titulo Subcuenta.           '1' Muestra Titulo Subcuenta Manual.,,,,,0,999,999_131
999,132,* CONSULTA DOC. PENDIENTES (F5) COMPRAS*    * PARA LAS SUBCUENTAS MANUALES *,'0' Muestra Titulo Subcuenta.           '1' Muestra Titulo Subcuenta Manual.,,,,,0,999,999_132
999,133,0 - Desactivado. Solo comprobara que la empresa alternativa existe.,1 - Comprobara que sea la que marca el  auxiliar de la empresa como alternativa.,,,,,0,999,999_133
999,134,*FECHA SERV. EN OBSERVACION 3 DE LINEAS*'0' - Funcionamiento Normal.,'1' - Fecha Serv. en Observacion 3 de         lineas de Albaranes.,,,,,0,999,999_134
999,135,*CONTROL EXISTENCIA PEDIDO EN ALBARANES*'0' No Abrir la Ventana - Fijo = No.,'1' No Abrir la Ventana - Fijo = Si.    '2' Abrir la Ventana.,,,,,0,999,999_135
999,136,*VER ASIENTO DESPUES DE GENERAR FACTURA*'0' No Abrir la Ventana - Fijo = No.,'1' No Abrir la Ventana - Fijo = Si.    '2' Abrir la Ventana.,,,,,0,999,999_136
999,137,** F5 ARTICULOS LINEAS DOCUMENTO - PP **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,999,999_137
999,138,** F5 ARTICULOS LINEAS DOCUMENTO - PV **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,999,999_138
999,139,** F5 ARTICULOS LINEAS DOCUMENTO - SV **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,999,999_139
999,140,** F5 ARTICULOS LINEAS DOCUMENTO - PC **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,999,999_140
999,141,** F5 ARTICULOS LINEAS DOCUMENTO - EC **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,999,999_141
999,142,** F5 ARTICULOS LINEAS DOCUMENTO - EF **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,999,999_142
999,143,** F5 ARTICULOS LINEAS DOCUMENTO - TR **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,999,999_143
999,144,** F5 ARTICULOS LINEAS DOCUMENTO - EI **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,999,999_144
999,145,** F5 ARTICULOS LINEAS DOCUMENTO - OR **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,999,999_145
999,146,** F5 ARTICULOS LINEAS DOCUMENTO - GE **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,999,999_146
999,147,** F5 ARTICULOS LINEAS DOCUMENTO - RC **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,999,999_147
999,148,** VALIDACION DE CLAVES (Art/Cli/Pro) **'0' Deja introducir cualquier Clave.,'1' Solo deja introducir claves que         existan en el maestro de claves.,,,,,0,999,999_148
1,1286,***** OBRAS APLICACION DESCUENTOS ******,0 - Desactivado                         1 - Activado,,,,,0,1,1_1286
999,149,*** CONTABILIZACION DESCUENTO 2 Y 3  ***'0' Sctas Dtos No Def. Cancela Facturac.,'1' Sctas Dtos No Def. Imputa Scta Venta,,,,,0,999,999_149
999,150,Desea Imprimir Pedido ..      (MANPER05)0 --> Abre la ventana y pregunta.,1 --> No abre la ventana. Fijo=NO.      2 --> No abre la ventana. Fijo=SI.,,,,,0,999,999_150
999,151,***  SUBCTA ACUMULA  RIESGO CARTERA  ***'0' Subcta Contable,'1' Subcta Facturacion                  '2' Subcta,,,,,0,999,999_151
999,152,*** SUBCTA ACUMULA RIESGO PED/PTSNF ****'0' Subcta Contable,'1' Subcta Facturacion                  '2' Subcta,,,,,0,999,999_152
999,153,** SUBCTA ACUMULA FECHA ULTIMA COMPRA **'0' Subcta Contable,'1' Subcta Facturacion                  '2' Subcta,,,,,0,999,999_153
999,154,*** NO SE USA ***,,,,,,0,999,999_154
999,155,*** NO SE USA ***,,,,,,0,999,999_155
999,156,*** NO SE USA ***,,,,,,0,999,999_156
999,157,*** NO SE USA ***,,,,,,0,999,999_157
999,158,*** NO SE USA ***,,,,,,0,999,999_158
999,159,*** TARIFA POR MATRIZ DE ARTICULOS ***,0 - Desactivado                         1 - Activado,4,,,En codigo integer va el numero de caracter que se corta el articulo para matriz.,0,999,999_159
999,160,"*CONTROL VENDEDOR EN PV - PUNTIBLOND ***'0' Desactivado, funcionamiento normal.","'1' Activado, funcionamiento Puntiblond.",,,,,0,999,999_160
999,161,** PARAMETRO PARA FABRICACION GRAFICA **'0' Fabricacion Normal,'1' Fabricacion Grafica,,,,,0,999,999_161
19,162,0 - Funcionamiento normal               1 - Control familia FOP y proveedor en,    el mantenimiento de Fabricacion.,,,,,0,19,19_162
999,162,0 - Funcionamiento normal               1 - Control familia FOP y proveedor en,    el mantenimiento de Fabricacion.,,,,,0,999,999_162
999,163,Facturas SERVICIOS (Multidivisa)        1- Abre automaticamente la ventana de,"""CAMBIO MONEDA""                         0- No abre la ventana (si existe cambio)",,,,,1,999,999_163
