empresa,subcta,linea_producto,clv_sub,subcta_contable,subcta_facturacion,zona_comercial,categoria,categoria_rappel,categoria_oferta,ficha_cerrada,fecha_alta,fecha_baja,subcta_contra,empresa_id,subcta_contable_id,subcta_facturacion_id,name
1,4301303,1,,4301303,4301303,12,0,,,0,1999-11-30,,,1,1_4301303,1_4301303,1_4301303
1,4000739,1,,4000739,4000739,,,,,0,2016-07-07,,,1,1_4000739,1_4000739,1_4000739
1,4301190,1,,4301190,4301190,39,0,,,0,1997-07-10,,,1,1_4301190,1_4301190,1_4301190
1,4000720,1,,4000720,4000720,,,,,0,2014-07-23,,,1,1_4000720,1_4000720,1_4000720
19,4301149,1,,4301149,4301149,77,0,,,,1996-11-25,,,19,19_4301149,19_4301149,19_4301149
19,4301151,1,,4301151,4301151,77,0,,,,1996-11-27,,,19,19_4301151,19_4301151,19_4301151
1,4000576,1,,4000576,4000576,,,,,,2003-09-05,,,1,1_4000576,1_4000576,1_4000576
1,4000722,1,,4000722,4000722,,,,,0,2014-07-31,,,1,1_4000722,1_4000722,1_4000722
1,4301690,1,,4301690,4301690,39,,,,0,2012-03-09,,,1,1_4301690,1_4301690,1_4301690
1,4000432,1,,4000432,4000432,77,,,,,1996-12-05,,,1,1_4000432,1_4000432,1_4000432
1,4000433,1,,4000433,4000433,77,,,,,1996-12-11,,,1,1_4000433,1_4000433,1_4000433
1,4300752,1,,4300752,4300752,4,NO VISITA,,,0,1995-11-20,,,1,1_4300752,1_4300752,1_4300752
1,4000434,1,,4000434,4000434,77,,,,,1996-12-13,,,1,1_4000434,1_4000434,1_4000434
1,4300145,1,,4300145,4300145,2,NO VISITA,,,0,1995-11-14,,,1,1_4300145,1_4300145,1_4300145
1,4301293,1,,4301293,4301293,3,NO VISITA,,,0,1999-09-28,,,1,1_4301293,1_4301293,1_4301293
19,4300536,1,,4300536,4300536,77,0,,,,1996-12-13,,,19,19_4300536,19_4300536,19_4300536
1,4301023,1,,4301023,4301023,48,0,,,0,1996-11-26,,,1,1_4301023,1_4301023,1_4301023
1,4301174,1,,4301174,4301174,3,NO VISITA,,,1,1997-04-17,2017-01-24,,1,1_4301174,1_4301174,1_4301174
1,4301481,1,,4301481,4301481,50,NO_VISITA,,,0,2004-03-10,,,1,1_4301481,1_4301481,1_4301481
19,4301156,1,,4301156,4301156,77,0,,,,1996-12-13,,,19,19_4301156,19_4301156,19_4301156
19,4300276,1,,4300276,4300276,77,0,,,0,1995-11-14,,,19,19_4300276,19_4300276,19_4300276
1,4000436,1,,4000436,4000436,77,,,,,1997-01-02,,,1,1_4000436,1_4000436,1_4000436
1,4310001,1,,4310001,4310001,1,A,,,0,2004-01-14,,,1,1_4310001,1_4310001,1_4310001
19,4301236,1,,4301236,4301236,77,0,,,,1998-02-21,,,19,19_4301236,19_4301236,19_4301236
1,4300927,1,,4300927,4300927,46,0,,,0,1996-11-26,,,1,1_4300927,1_4300927,1_4300927
1,4000158,1,,4000158,4000158,77,,,,,1997-01-23,,,1,1_4000158,1_4000158,1_4000158
1,4000437,1,,4000437,4000437,77,,,,,1997-01-24,,,1,1_4000437,1_4000437,1_4000437
1,4000438,1,,4000438,4000438,77,,,,,1997-01-24,,,1,1_4000438,1_4000438,1_4000438
19,4300635,1,,4300635,4300635,77,0,,,0,1995-11-16,,,19,19_4300635,19_4300635,19_4300635
19,4301160,1,,4301160,4301160,77,0,,,,1997-01-21,,,19,19_4301160,19_4301160,19_4301160
1,4000483,1,,4000483,4000483,77,,,,,1999-04-20,,,1,1_4000483,1_4000483,1_4000483
1,4300497,1,,4300497,4300497,17,0,,,0,1995-11-16,,,1,1_4300497,1_4300497,1_4300497
1,4301109,1,,4301109,4301109,28,0,,,0,1995-11-21,,,1,1_4301109,1_4301109,1_4301109
1,4301222,1,,4301222,4301222,3,A,,,0,1997-12-15,,,1,1_4301222,1_4301222,1_4301222
1,4300755,1,,4300755,4300755,22,0,,,0,1995-11-20,,,1,1_4300755,1_4300755,1_4300755
19,4301163,1,,4301163,4301163,77,0,,,,1997-01-29,,,19,19_4301163,19_4301163,19_4301163
19,4300022,1,,4300022,4300022,77,0,,,0,1995-11-10,,,19,19_4300022,19_4300022,19_4300022
19,4301303,1,,4301303,4301303,77,0,,,,1999-11-30,,,19,19_4301303,19_4301303,19_4301303
19,4301462,1,,4301462,4301462,7,0,,,0,2003-05-13,,,19,19_4301462,19_4301462,19_4301462
1,4301289,1,,4301289,4301289,35,0,,,0,1999-08-10,,,1,1_4301289,1_4301289,1_4301289
19,4300225,1,,4300225,4300225,77,0,,,0,1995-11-14,,,19,19_4300225,19_4300225,19_4300225
1,4301466,1,,4301466,4301466,7,A,,,0,2003-07-16,,,1,1_4301466,1_4301466,1_4301466
1,4301464,1,,4301464,4301464,41,0,,,0,2003-05-28,,,1,1_4301464,1_4301464,1_4301464
19,4300995,1,,4300995,4300995,77,0,,,0,1995-11-21,,,19,19_4300995,19_4300995,19_4300995
1,4000072,1,,4000072,4000072,77,,,,,1997-02-20,,,1,1_4000072,1_4000072,1_4000072
1,4301137,1,,4301137,4301137,3,A,,,0,1996-09-12,,,1,1_4301137,1_4301137,1_4301137
1,4301685,1,,4301685,4301685,6,,,,0,2011-10-10,,,1,1_4301685,1_4301685,1_4301685
19,4300724,1,,4300724,4300724,77,0,,,,1997-02-21,,,19,19_4300724,19_4300724,19_4300724
1,4000502,1,,4000502,4000502,77,,,,,1999-11-24,,,1,1_4000502,1_4000502,1_4000502
1,4301514,1,,4301514,4301514,80,NO_VISITA,,,0,2005-06-13,,,1,1_4301514,1_4301514,1_4301514
19,4301293,1,,4301293,4301293,77,0,,,,1999-09-28,,,19,19_4301293,19_4301293,19_4301293
1,4000791,1,,4000791,4000791,,,,,0,2024-01-11,,,1,1_4000791,1_4000791,1_4000791
1,4300675,1,,4300675,4300675,6,0,,,0,1999-03-08,,,1,1_4300675,1_4300675,1_4300675
1,4301833,1,,4301833,4301833,80,,,,0,2019-05-14,,,1,1_4301833,1_4301833,1_4301833
1,4000398,1,,4000398,4000398,77,,,,0,1997-12-22,,,1,1_4000398,1_4000398,1_4000398
19,4301401,1,,4301401,4301401,77,0,,,,2001-05-15,,,19,19_4301401,19_4301401,19_4301401
1,4301246,1,,4301246,4301246,8,0,,,0,1998-06-11,,,1,1_4301246,1_4301246,1_4301246
1,4301499,1,,4301499,4301499,10,0,,,1,2004-11-04,2017-11-03,,1,1_4301499,1_4301499,1_4301499
1,4300240,1,,4300240,4300240,8,0,,,0,1995-11-14,,,1,1_4300240,1_4300240,1_4300240
19,4300576,1,,4300576,4300576,77,0,,,0,1995-11-16,,,19,19_4300576,19_4300576,19_4300576
1,4000057,1,,4000057,4000057,,,,,,2005-10-21,,,1,1_4000057,1_4000057,1_4000057
1,4301462,1,,4301462,4301462,7,A,,,0,2003-05-13,,,1,1_4301462,1_4301462,1_4301462
19,4301167,1,,4301167,4301167,77,0,,,,1997-03-14,,,19,19_4301167,19_4301167,19_4301167
19,4301201,1,,4301201,4301201,77,0,,,,1997-09-15,,,19,19_4301201,19_4301201,19_4301201
1,4100460,1,,4100460,4100460,77,,,,,1997-04-02,,,1,1_4100460,1_4100460,1_4100460
19,4300820,1,,4300820,4300820,77,0,,,,1996-11-25,,,19,19_4300820,19_4300820,19_4300820
1,4000561,1,,4000561,4000561,77,,,,,2002-11-15,,,1,1_4000561,1_4000561,1_4000561
1,4302013,1,,4302013,4302013,12,0,,,0,1996-11-27,,,1,1_4302013,1_4302013,1_4302013
1,4300304,1,,4300304,4300304,46,0,,,0,1995-11-14,,,1,1_4300304,1_4300304,1_4300304
1,4300235,1,,4300235,4300235,1,T,,,0,1998-05-28,,,1,1_4300235,1_4300235,1_4300235
19,4301220,1,,4301220,4301220,77,0,,,,1997-12-10,,,19,19_4301220,19_4301220,19_4301220
1,4301722,1,,4301722,4301722,28,,,,0,2013-12-02,,,1,1_4301722,1_4301722,1_4301722
1,4300694,1,,4300694,4300694,41,0,,,0,1995-11-20,,,1,1_4300694,1_4300694,1_4300694
1,4301437,1,,4301437,4301437,50,0,,,0,2002-11-15,,,1,1_4301437,1_4301437,1_4301437
1,4301124,1,,4301124,4301124,50,NO_VISITA,,,0,1996-04-25,,,1,1_4301124,1_4301124,1_4301124
1,4301235,1,,4301235,4301235,10,0,,,0,1998-02-13,,,1,1_4301235,1_4301235,1_4301235
19,4301460,1,,4301460,4301460,5,0,,,0,2003-05-09,,,19,19_4301460,19_4301460,19_4301460
19,4301107,1,,4301107,4301107,77,0,,,,1996-06-19,,,19,19_4301107,19_4301107,19_4301107
1,4301158,1,,4301158,4301158,43,0,,,0,1996-12-30,,,1,1_4301158,1_4301158,1_4301158
1,4000004,1,,4000004,4000004,,,,,0,2004-04-06,,,1,1_4000004,1_4000004,1_4000004
1,4309999,1,,4309999,4309999,77,0,,,,1997-05-28,,,1,1_4309999,1_4309999,1_4309999
1,4100999,1,,4100999,4100999,77,,,,,1997-05-28,,,1,1_4100999,1_4100999,1_4100999
1,4300087,1,,4300087,4300087,5,NO VISITA,,,0,1995-11-13,,,1,1_4300087,1_4300087,1_4300087
1,4302257,1,,4302257,4302257,81,1,,,0,1996-10-10,,,1,1_4302257,1_4302257,1_4302257
1,4300965,1,,4300965,4300965,6,0,,,0,1995-11-20,,,1,1_4300965,1_4300965,1_4300965
1,4301184,1,,4301184,4301184,77,0,,,,1997-06-04,,,1,1_4301184,1_4301184,1_4301184
1,4301129,1,,4301129,4301129,5,S,,,1,1996-05-17,2020-02-18,,1,1_4301129,1_4301129,1_4301129
1,4000440,1,,4000440,4000440,77,,,,,1997-06-10,,,1,1_4000440,1_4000440,1_4000440
1,4301429,1,,4301429,4301429,10,0,,,0,2002-09-19,,,1,1_4301429,1_4301429,1_4301429
1,4000728,1,,4000728,4000728,,,,,0,2015-02-27,,,1,1_4000728,1_4000728,1_4000728
19,4301182,1,,4301182,4301182,77,0,,,,1997-05-30,,,19,19_4301182,19_4301182,19_4301182
1,4000345,1,,4000345,4000345,77,,,,,1997-06-17,,,1,1_4000345,1_4000345,1_4000345
1,4000627,1,,4000627,4000627,,,,,0,2007-04-12,,,1,1_4000627,1_4000627,1_4000627
1,4000441,1,,4000441,4000441,77,,,,,1997-06-26,,,1,1_4000441,1_4000441,1_4000441
1,4301221,1,,4301221,4301221,5,A,,,0,1997-12-15,,,1,1_4301221,1_4301221,1_4301221
1,4301413,1,,4301413,4301413,4,A,,,0,2001-11-29,,,1,1_4301413,1_4301413,1_4301413
19,4301187,1,,4301187,4301187,77,0,,,,1997-07-02,,,19,19_4301187,19_4301187,19_4301187
1,4301276,1,,4301276,4301276,13,0,,,0,1999-03-26,,,1,1_4301276,1_4301276,1_4301276
1,4301189,1,,4301189,4301189,48,0,,,1,1997-07-09,,,1,1_4301189,1_4301189,1_4301189
1,4301105,1,,4301105,4301105,17,0,,,0,1996-02-26,,,1,1_4301105,1_4301105,1_4301105
1,4301120,1,,4301120,4301120,13,0,,,0,1996-02-15,,,1,1_4301120,1_4301120,1_4301120
1,4301322,1,,4301322,4301322,12,0,,,1,2001-08-04,2011-05-12,,1,1_4301322,1_4301322,1_4301322
1,4301192,1,,4301192,4301192,17,0,,,0,1997-07-15,,,1,1_4301192,1_4301192,1_4301192
1,4300768,1,,4300768,4300768,3,A,,,0,1995-11-20,,,1,1_4300768,1_4300768,1_4300768
19,4302013,1,,4302013,4302013,77,0,,,,1996-11-27,,,19,19_4302013,19_4302013,19_4302013
1,4000751,1,,4000751,4000751,,,,,0,2018-02-27,,,1,1_4000751,1_4000751,1_4000751
1,4301195,1,,4301195,4301195,77,0,,,,1997-07-22,,,1,1_4301195,1_4301195,1_4301195
19,4301283,1,,4301283,4301283,77,0,,,,1999-06-02,,,19,19_4301283,19_4301283,19_4301283
19,4301172,1,,4301172,4301172,77,0,,,,1997-04-07,,,19,19_4301172,19_4301172,19_4301172
19,4301447,1,,4301447,4301447,77,0,,,,2003-02-20,,,19,19_4301447,19_4301447,19_4301447
1,4301382,1,,4301382,4301382,10,0,,,0,2000-09-04,,,1,1_4301382,1_4301382,1_4301382
19,4301198,1,,4301198,4301198,77,0,,,,1997-08-25,,,19,19_4301198,19_4301198,19_4301198
1,4301502,1,,4301502,4301502,,0,,,,2004-12-02,,,1,1_4301502,1_4301502,1_4301502
19,4301199,1,,4301199,4301199,77,0,,,,1997-09-01,,,19,19_4301199,19_4301199,19_4301199
1,4300711,1,,4300711,4300711,4,S,,,0,1995-11-20,,,1,1_4300711,1_4300711,1_4300711
1,4300301,1,,4300301,4300301,7,A,,,0,1995-11-14,,,1,1_4300301,1_4300301,1_4300301
1,4000131,1,,4000131,4000131,77,,,,0,1997-09-17,,,1,1_4000131,1_4000131,1_4000131
1,4000736,1,,4000736,4000736,,,,,0,2015-12-03,,,1,1_4000736,1_4000736,1_4000736
1,4000788,1,,4000788,4000788,,,,,0,2023-05-08,,,1,1_4000788,1_4000788,1_4000788
19,4301015,1,,4301015,4301015,77,0,,,0,1996-03-18,,,19,19_4301015,19_4301015,19_4301015
19,4301305,1,,4301305,4301305,77,0,,,,2000-01-13,,,19,19_4301305,19_4301305,19_4301305
1,4300714,1,,4300714,4300714,5,S,,,0,1995-11-20,,,1,1_4300714,1_4300714,1_4300714
19,4300837,1,,4300837,4300837,77,0,,,0,1995-11-20,,,19,19_4300837,19_4300837,19_4300837
1,4300670,1,,4300670,4300670,13,0,,,0,1995-11-20,,,1,1_4300670,1_4300670,1_4300670
1,4300630,1,,4300630,4300630,28,0,,,0,2003-10-01,,,1,1_4300630,1_4300630,1_4300630
19,4000211,1,,4000211,4000211,77,,,,,1996-09-30,,,19,19_4000211,19_4000211,19_4000211
19,4301193,1,,4301193,4301193,77,0,,,,1997-07-15,,,19,19_4301193,19_4301193,19_4301193
19,4300856,1,,4300856,4300856,77,0,,,0,1996-04-29,,,19,19_4300856,19_4300856,19_4300856
19,4300809,1,,4300809,4300809,77,0,,,,1997-10-09,,,19,19_4300809,19_4300809,19_4300809
19,4301938,1,,4301938,4301938,77,0,,,,1998-07-06,,,19,19_4301938,19_4301938,19_4301938
1,4301473,1,,4301473,4301473,41,0,,,0,2003-12-30,,,1,1_4301473,1_4301473,1_4301473
1,4000442,1,,4000442,4000442,77,,,,,1997-10-18,,,1,1_4000442,1_4000442,1_4000442
1,4000443,1,,4000443,4000443,77,,,,,1997-10-18,,,1,1_4000443,1_4000443,1_4000443
1,4301212,1,,4301212,4301212,77,0,,,,1997-10-24,,,1,1_4301212,1_4301212,1_4301212
19,4301207,1,,4301207,4301207,77,0,,,,1997-10-06,,,19,19_4301207,19_4301207,19_4301207
1,4000444,1,,4000444,4000444,77,,,,,1997-10-27,,,1,1_4000444,1_4000444,1_4000444
1,4301257,1,,4301257,4301257,8,0,,,0,1998-10-30,,,1,1_4301257,1_4301257,1_4301257
1,4000464,1,,4000464,4000464,77,,,,,1998-05-07,,,1,1_4000464,1_4000464,1_4000464
19,4300726,1,,4300726,4300726,77,0,,,0,1995-11-20,,,19,19_4300726,19_4300726,19_4300726
1,4000445,1,,4000445,4000445,77,,,,,1997-11-04,,,1,1_4000445,1_4000445,1_4000445
1,4000446,1,,4000446,4000446,77,,,,0,1997-11-04,,,1,1_4000446,1_4000446,1_4000446
1,4000447,1,,4000447,4000447,77,,,,,1997-11-11,,,1,1_4000447,1_4000447,1_4000447
1,4000448,1,,4000448,4000448,77,,,,,1997-11-11,,,1,1_4000448,1_4000448,1_4000448
1,4301525,1,,4301525,4301525,82,0,,,0,2003-01-20,,,1,1_4301525,1_4301525,1_4301525
1,4300116,1,,4300116,4300116,10,0,,,0,1995-11-13,,,1,1_4300116,1_4300116,1_4300116
1,4301218,1,,4301218,4301218,77,0,,,,1997-11-13,,,1,1_4301218,1_4301218,1_4301218
19,4300730,1,,4300730,4300730,77,0,,,0,1995-11-20,,,19,19_4300730,19_4300730,19_4300730
19,4301202,1,,4301202,4301202,77,0,,,,1997-09-16,,,19,19_4301202,19_4301202,19_4301202
1,4000263,1,,4000263,4000263,77,,,,,1998-04-24,,,1,1_4000263,1_4000263,1_4000263
19,4301217,1,,4301217,4301217,77,0,,,,1997-11-13,,,19,19_4301217,19_4301217,19_4301217
19,4301218,1,,4301218,4301218,77,0,,,,1997-11-13,,,19,19_4301218,19_4301218,19_4301218
1,4301247,1,,4301247,4301247,13,0,,,0,1998-06-26,2014-09-30,,1,1_4301247,1_4301247,1_4301247
19,4301125,1,,4301125,4301125,77,0,,,0,1996-04-25,,,19,19_4301125,19_4301125,19_4301125
1,4000526,1,,4000526,4000526,77,,,,0,2000-11-02,,,1,1_4000526,1_4000526,1_4000526
1,4301460,1,,4301460,4301460,5,S,,,0,2003-05-09,,,1,1_4301460,1_4301460,1_4301460
1,4000450,1,,4000450,4000450,77,,,,,1997-12-17,,,1,1_4000450,1_4000450,1_4000450
19,4301312,1,,4301312,4301312,77,0,,,,2000-06-15,,,19,19_4301312,19_4301312,19_4301312
1,4301170,1,,4301170,4301170,7,A,,,0,1997-03-24,,,1,1_4301170,1_4301170,1_4301170
1,4310002,1,,4310002,4310002,1,NO_BAÑOS,,,0,2004-01-14,,,1,1_4310002,1_4310002,1_4310002
19,4301315,1,,4301315,4301315,77,0,,,,2000-06-28,,,19,19_4301315,19_4301315,19_4301315
1,4000452,1,,4000452,4000452,77,,,,,1997-12-22,,,1,1_4000452,1_4000452,1_4000452
1,4301717,1,,4301717,4301717,6,,,,0,2013-08-02,,,1,1_4301717,1_4301717,1_4301717
1,4000453,1,,4000453,4000453,77,,,,,1997-12-22,,,1,1_4000453,1_4000453,1_4000453
1,4000454,1,,4000454,4000454,77,,,,,1997-12-30,,,1,1_4000454,1_4000454,1_4000454
1,4301680,1,,4301680,4301680,77,,,,0,2011-06-23,,,1,1_4301680,1_4301680,1_4301680
1,4000455,1,,4000455,4000455,77,,,,,1998-01-08,,,1,1_4000455,1_4000455,1_4000455
19,4300887,1,,4300887,4300887,77,0,,,0,1996-03-25,,,19,19_4300887,19_4300887,19_4300887
19,4301257,1,,4301257,4301257,77,0,,,,1998-10-30,,,19,19_4301257,19_4301257,19_4301257
1,4000795,1,,4000795,4000795,,,,,0,2024-01-17,,,1,1_4000795,1_4000795,1_4000795
1,4000457,1,,4000457,4000457,77,,,,,1998-01-28,,,1,1_4000457,1_4000457,1_4000457
1,4000458,1,,4000458,4000458,77,,,,,1998-01-28,,,1,1_4000458,1_4000458,1_4000458
1,4301419,1,,4301419,4301419,28,0,,,0,2002-01-17,,,1,1_4301419,1_4301419,1_4301419
1,4300620,1,,4300620,4300620,2,A,,,0,1996-10-08,,,1,1_4300620,1_4300620,1_4300620
1,4300767,1,,4300767,4300767,48,0,,,0,1996-11-25,,,1,1_4300767,1_4300767,1_4300767
19,4300863,1,,4300863,4300863,77,0,,,,1996-11-25,,,19,19_4300863,19_4300863,19_4300863
19,4301229,1,,4301229,4301229,77,0,,,,1998-01-29,,,19,19_4301229,19_4301229,19_4301229
19,4301231,1,,4301231,4301231,77,0,,,,1998-02-02,,,19,19_4301231,19_4301231,19_4301231
1,4301298,1,,4301298,4301298,10,0,,,0,1999-11-08,,,1,1_4301298,1_4301298,1_4301298
1,4000295,1,,4000295,4000295,77,,,,,1998-02-17,,,1,1_4000295,1_4000295,1_4000295
1,4000459,1,,4000459,4000459,77,,,,0,1998-02-17,,,1,1_4000459,1_4000459,1_4000459
1,4301307,1,,4301307,4301307,3,A,,,1,2000-02-09,2020-12-14,,1,1_4301307,1_4301307,1_4301307
1,4000460,1,,4000460,4000460,77,,,,,1998-02-24,,,1,1_4000460,1_4000460,1_4000460
1,4000461,1,,4000461,4000461,77,,,,,1998-02-24,,,1,1_4000461,1_4000461,1_4000461
1,4301173,1,,4301173,4301173,4,S,,,0,1997-04-09,,,1,1_4301173,1_4301173,1_4301173
1,4301797,1,,4301797,4301797,3,,,,0,2017-10-16,,,1,1_4301797,1_4301797,1_4301797
1,4000170,1,,4000170,4000170,77,,,,,1998-03-23,,,1,1_4000170,1_4000170,1_4000170
1,4000462,1,,4000462,4000462,77,,,,,1998-04-02,,,1,1_4000462,1_4000462,1_4000462
1,4000463,1,,4000463,4000463,77,,,,,1998-04-08,,,1,1_4000463,1_4000463,1_4000463
1,4000777,1,,4000777,4000777,,,,,0,2021-02-23,,,1,1_4000777,1_4000777,1_4000777
1,4310051,1,,4310051,4310051,7,A,,,0,2005-02-11,,,1,1_4310051,1_4310051,1_4310051
1,4300016,1,,4300016,4300016,81,0,,,0,2003-01-21,,,1,1_4300016,1_4300016,1_4300016
19,4300260,1,,4300260,4300260,77,0,,,0,1995-11-14,,,19,19_4300260,19_4300260,19_4300260
19,4301177,1,,4301177,4301177,77,0,,,,1997-04-18,,,19,19_4301177,19_4301177,19_4301177
19,4301216,1,,4301216,4301216,77,0,,,,1997-11-13,,,19,19_4301216,19_4301216,19_4301216
1,4300740,1,,4300740,4300740,80,0,,,0,1995-11-20,,,1,1_4300740,1_4300740,1_4300740
1,4301361,1,,4301361,4301361,50,S,,,0,1999-12-28,,,1,1_4301361,1_4301361,1_4301361
1,4000465,1,,4000465,4000465,77,,,,,1998-05-15,,,1,1_4000465,1_4000465,1_4000465
1,4301362,1,,4301362,4301362,1,A,,,1,2000-01-13,2011-05-12,,1,1_4301362,1_4301362,1_4301362
1,4000503,1,,4000503,4000503,77,,,,,1999-12-14,,,1,1_4000503,1_4000503,1_4000503
1,4000466,1,,4000466,4000466,77,,,,,1998-05-20,,,1,1_4000466,1_4000466,1_4000466
1,4000782,1,,4000782,4000782,,,,,0,2022-05-19,,,1,1_4000782,1_4000782,1_4000782
1,4301269,1,,4301269,4301269,41,0,,,0,1999-01-26,,,1,1_4301269,1_4301269,1_4301269
1,4000467,1,,4000467,4000467,77,,,,,1998-06-05,,,1,1_4000467,1_4000467,1_4000467
1,4000468,1,,4000468,4000468,77,,,,,1998-06-05,,,1,1_4000468,1_4000468,1_4000468
1,4301299,1,,4301299,4301299,8,0,,,0,1999-11-09,,,1,1_4301299,1_4301299,1_4301299
1,4000499,1,,4000499,4000499,77,,,,,1999-11-04,,,1,1_4000499,1_4000499,1_4000499
19,4301244,1,,4301244,4301244,77,0,,,,1998-06-03,,,19,19_4301244,19_4301244,19_4301244
19,4301254,1,,4301254,4301254,77,0,,,,1998-09-25,,,19,19_4301254,19_4301254,19_4301254
1,4300688,1,,4300688,4300688,13,0,,,0,1995-11-20,,,1,1_4300688,1_4300688,1_4300688
1,4301725,1,,4301725,4301725,,,,,0,2013-12-18,,,1,1_4301725,1_4301725,1_4301725
1,4000385,1,,4000385,4000385,77,0,,,0,1996-04-16,,,1,1_4000385,1_4000385,1_4000385
19,4301395,1,,4301395,4301395,77,0,,,,2001-01-17,,,19,19_4301395,19_4301395,19_4301395
1,4301263,1,,4301263,4301263,81,0,,,0,1998-12-11,,,1,1_4301263,1_4301263,1_4301263
1,4301369,1,,4301369,4301369,48,0,,,0,2000-03-31,,,1,1_4301369,1_4301369,1_4301369
1,4301085,1,,4301085,4301085,48,0,,,1,1995-12-14,2017-04-24,,1,1_4301085,1_4301085,1_4301085
1,4301452,1,,4301452,4301452,7,A,,,0,2003-03-11,,,1,1_4301452,1_4301452,1_4301452
1,4000471,1,,4000471,4000471,77,,,,,1998-08-26,,,1,1_4000471,1_4000471,1_4000471
19,4301299,1,,4301299,4301299,77,0,,,,1999-11-09,,,19,19_4301299,19_4301299,19_4301299
1,4301060,1,,4301060,4301060,77,0,,,0,1995-11-21,,,1,1_4301060,1_4301060,1_4301060
1,4000166,1,,4000166,4000166,77,,,,,1998-09-25,,,1,1_4000166,1_4000166,1_4000166
1,4301493,1,,4301493,4301493,17,0,,,0,2004-07-15,,,1,1_4301493,1_4301493,1_4301493
1,4000472,1,,4000472,4000472,77,,,,0,1998-10-06,,,1,1_4000472,1_4000472,1_4000472
1,4301187,1,,4301187,4301187,4,NO VISITA,,,0,1997-07-02,,,1,1_4301187,1_4301187,1_4301187
1,4000473,1,,4000473,4000473,77,,,,0,1998-10-14,,,1,1_4000473,1_4000473,1_4000473
1,4000160,1,,4000160,4000160,77,,,,,1999-01-28,,,1,1_4000160,1_4000160,1_4000160
1,4300976,1,,4300976,4300976,41,0,,,1,1996-11-26,2024-05-03,,1,1_4300976,1_4300976,1_4300976
1,4000474,1,,4000474,4000474,77,,,,,1998-10-30,,,1,1_4000474,1_4000474,1_4000474
1,4300401,1,,4300401,4300401,4,A,,,0,1995-11-15,,,1,1_4300401,1_4300401,1_4300401
1,4000684,1,,4000684,4000684,,,,,0,2011-07-21,,,1,1_4000684,1_4000684,1_4000684
1,4301395,1,,4301395,4301395,48,0,,,0,2001-01-17,,,1,1_4301395,1_4301395,1_4301395
1,43010000,1,,43010000,43010000,,0,,,,2003-05-27,,,1,1_43010000,1_43010000,1_43010000
1,4000281,1,,4000281,4000281,77,,,,,1999-05-24,,,1,1_4000281,1_4000281,1_4000281
19,4301225,1,,4301225,4301225,77,0,,,,1997-12-18,,,19,19_4301225,19_4301225,19_4301225
19,4301144,1,,4301144,4301144,77,0,,,,1996-10-30,,,19,19_4301144,19_4301144,19_4301144
1,4301306,1,,4301306,4301306,6,0,,,0,2000-01-18,,,1,1_4301306,1_4301306,1_4301306
19,4301265,1,,4301265,4301265,77,0,,,,1998-12-22,,,19,19_4301265,19_4301265,19_4301265
19,4301259,1,,4301259,4301259,77,0,,,,1998-11-16,,,19,19_4301259,19_4301259,19_4301259
1,4301478,1,,4301478,4301478,3,A,,,0,2004-02-23,,,1,1_4301478,1_4301478,1_4301478
1,4301484,1,,4301484,4301484,3,NO VISITA,,,0,2004-03-22,,,1,1_4301484,1_4301484,1_4301484
1,4000047,1,,4000047,4000047,77,,,,,1998-11-17,,,1,1_4000047,1_4000047,1_4000047
1,4100997,1,,4100997,4100997,77,,,,,1998-11-18,,,1,1_4100997,1_4100997,1_4100997
1,4000475,1,,4000475,4000475,77,,,,,1998-11-21,,,1,1_4000475,1_4000475,1_4000475
1,4000495,1,,4000495,4000495,77,,,,,1999-08-03,,,1,1_4000495,1_4000495,1_4000495
1,4000512,1,,4000512,4000512,77,,,,0,2000-05-08,,,1,1_4000512,1_4000512,1_4000512
1,4000555,1,,4000555,4000555,77,,,,,2002-05-08,,,1,1_4000555,1_4000555,1_4000555
1,4301420,1,,4301420,4301420,50,0,,,0,2002-02-05,,,1,1_4301420,1_4301420,1_4301420
1,4301724,1,,4301724,4301724,4,,,,0,2013-12-10,,,1,1_4301724,1_4301724,1_4301724
1,4100010,1,,4100010,4100010,,,,,0,2022-10-05,,,1,1_4100010,1_4100010,1_4100010
1,4000476,1,,4000476,4000476,77,,,,,1998-12-11,,,1,1_4000476,1_4000476,1_4000476
1,4301258,1,,4301258,4301258,48,0,,,0,1998-10-30,,,1,1_4301258,1_4301258,1_4301258
19,4301263,1,,4301263,4301263,77,0,,,,1998-12-11,,,19,19_4301263,19_4301263,19_4301263
19,4301266,1,,4301266,4301266,77,0,,,,1998-12-22,,,19,19_4301266,19_4301266,19_4301266
1,4301288,1,,4301288,4301288,3,NO VISITA,,,0,1999-06-23,,,1,1_4301288,1_4301288,1_4301288
1,4302067,1,,4302067,4302067,41,0,,,0,1996-11-27,,,1,1_4302067,1_4302067,1_4302067
1,4301157,1,,4301157,4301157,43,0,,,0,1996-12-13,,,1,1_4301157,1_4301157,1_4301157
1,4000477,1,,4000477,4000477,77,,,,,1999-01-08,,,1,1_4000477,1_4000477,1_4000477
1,4301827,1,,4301827,4301827,28,,,,0,2019-02-21,,,1,1_4301827,1_4301827,1_4301827
1,4100994,1,,4100994,4100994,77,,,,0,1998-11-24,,,1,1_4100994,1_4100994,1_4100994
1,4300613,1,,4300613,4300613,41,0,,,0,1995-12-14,,,1,1_4300613,1_4300613,1_4300613
